Name,Price,Rating,Release,Follows,Online,Peak,Genre
Fate/stay night REMASTERED,$29.99,91.94%,Aug 2024,"25,135",104,"1,229",Visual-Novel
Tangle Tower,$19.99,91.94%,Oct 2019,"6,364",6,345,Visual-Novel
Tales from the Borderlands,$19.99,91.93%,Feb 2021,"80,480",54,"8,690",Visual-Novel
Bishojo Mangekyo Kotowari to Meikyu no Shojo,$29.99,91.93%,Jun 2021,"41,043",2,810,Visual-Novel
Otaku's Adventure,$6.99,91.89%,May 2019,"21,233",2,"2,792",Visual-Novel
NUKITASHI,$9.99,91.88%,Jun 2023,"12,138",55,"1,009",Visual-Novel
Class of '09,$9.99,91.87%,Jun 2021,"11,301",34,380,Visual-Novel
Desert Stalker,$17.99,91.85%,Dec 2024,"19,681",135,670,Visual-Novel
Hamidashi Creative,$29.99,91.85%,Sep 2022,"8,724",26,382,Visual-Novel
Majotori,$5.99,91.84%,Mar 2017,"2,474",2,32,Visual-Novel
fault - milestone two side:above,$14.99,91.80%,Sep 2015,"13,804",0,234,Visual-Novel
1000xRESIST,$19.99,91.80%,May 2024,"13,157",30,287,Visual-Novel
Yog-Sothoth’s Yard,$10.99,91.79%,Oct 2023,"31,801",53,"5,459",Visual-Novel
Kinkoi: Golden Time,$29.99,91.79%,Jul 2022,"3,219",2,328,Visual-Novel
泡沫冬景,$14.99,91.78%,Jan 2020,"11,423",2,399,Visual-Novel
Amairo Chocolate,$24.99,91.78%,Mar 2020,"6,848",10,66,Visual-Novel
Higurashi When They Cry Hou - Ch.2 Watanagashi,$7.99,91.78%,Nov 2015,"6,299",21,163,Visual-Novel
Love Delivery,$14.99,91.77%,May 2022,"3,787",4,546,Visual-Novel
Long Live The Queen,$9.99,91.76%,Nov 2013,"12,284",10,"2,623",Visual-Novel
Angels with Scaly Wings™ / 鱗羽の天使,$9.99,91.76%,Jan 2017,"5,228",1,76,Visual-Novel
Flowers Blooming at the End of Summer,$0.99,91.75%,Feb 2021,"2,801",3,218,Visual-Novel
DDinosaur with Double D's,$6.99,91.75%,Feb 2025,"1,306",1,145,Visual-Novel
纸房子,$5.99,91.72%,Aug 2025,"10,461",41,"6,295",Visual-Novel
Saihate Station,Free,91.71%,Mar 2025,"8,077",132,604,Visual-Novel
Leap of Faith,$10.99,91.69%,Feb 2022,"9,619",31,505,Visual-Novel
The Life and Suffering of Sir Brante — Chapter 1&2,Free,91.69%,Dec 2020,"4,787",0,246,Visual-Novel
The Coma 2: Vicious Sisters,$2.99,91.68%,Jan 2020,"10,406",6,261,Visual-Novel
CBT With Yuuka Kazami,$0.99,91.66%,Oct 2020,763,5,212,Visual-Novel
Disco Elysium - The Final Cut,$9.99,91.65%,Oct 2019,"221,475","2,034","8,081",Visual-Novel
Love Is All Around,$9.99,91.64%,Oct 2023,"104,727",31,"65,435",Visual-Novel
Hyperdimension Neptunia Re;Birth1,$14.99,91.62%,Jan 2015,"50,338",22,"2,281",Visual-Novel
Date Everything!,$19.49,91.60%,Jun 2025,"31,436",444,"14,231",Visual-Novel
STONKS-9800: Stock Market Simulator,$9.99,91.57%,Jul 2023,"6,796",103,631,Visual-Novel
this game will end in 205 clicks.,Free,91.57%,Aug 2025,459,1,65,Visual-Novel
Otome Riron to Sono Shuuhen -École de Paris-,$39.99,91.56%,Dec 2023,"2,986",11,381,Visual-Novel
花妖物语/Flower girl - 5个新角色大礼包/5 new characters bonusDLC,$3.99,91.55%,Sep 2021,—,—,—,Visual-Novel
A Summer's End - Hong Kong 1986,$14.99,91.54%,Apr 2020,"6,446",1,101,Visual-Novel
Higurashi When They Cry Hou - Ch. 5 Meakashi,$7.99,91.52%,Apr 2017,"1,720",14,49,Visual-Novel
Kindred Spirits on the Roof,$34.99,91.51%,Feb 2016,"13,312",2,228,Visual-Novel
Furry Angel Take In,$2.24,91.50%,Oct 2024,577,0,44,Visual-Novel
The Test: Secrets of the Soul 2,Free,91.50%,Apr 2023,230,0,9,Visual-Novel
"one night, hot springs",Free,91.48%,Aug 2018,"2,706",3,62,Visual-Novel
The House in Fata Morgana,$24.99,91.46%,May 2016,"12,864",44,192,Visual-Novel
NEKOPARA Vol. 0,$2.99,91.43%,Aug 2015,"38,176",8,960,Visual-Novel
The Great Ace Attorney Chronicles,$15.99,91.41%,Jul 2021,"30,338",142,"2,523",Visual-Novel
Five Hearts Under One Roof season2,$22.99,91.41%,Nov 2025,"7,792",379,"1,400",Visual-Novel
STEINS;GATE: Linear Bounded Phenogram,$59.99,91.41%,Feb 2019,"6,960",11,454,Visual-Novel
Revue Starlight El Dorado,$29.99,91.41%,Aug 2024,"3,412",0,585,Visual-Novel
Bagel Love Story,$3.31,91.37%,May 2024,"1,296",0,318,Visual-Novel
Notch - The Innocent LunA: Eclipsed SinnerS,$9.99,91.33%,Feb 2012,"8,009",0,48,Visual-Novel
Enjoy the Diner,$10.99,91.33%,Jul 2023,"2,635",2,72,Visual-Novel
BlazBlue Centralfiction,$39.99,91.32%,Apr 2017,"38,228",203,"4,773",Visual-Novel
Sejm The Game DemoDemo,Free,91.32%,Apr 2025,—,3,"1,560",Visual-Novel
Detective Grimoire,$6.99,91.28%,Aug 2014,"3,008",2,86,Visual-Novel
Utawarerumono: Mask of Truth,$23.99,91.27%,Jan 2020,"8,185",8,250,Visual-Novel
The Red Strings Club,$14.99,91.25%,Jan 2018,"30,507",9,287,Visual-Novel
Noctuary,$29.99,91.25%,Nov 2023,"7,899",11,241,Visual-Novel
The NOexistenceN of you AND me,$1.99,91.24%,Dec 2024,"19,602",130,"1,059",Visual-Novel
Billionaire Lovers,$2.99,91.23%,Jul 2021,"3,249",0,"1,352",Visual-Novel
The Crown of Leaves,$5.99,91.21%,Nov 2018,"8,911",0,270,Visual-Novel
Quickie: A Love Hotel Story,$19.99,91.18%,Jun 2025,"23,477",27,518,Visual-Novel
突然＊恋人,$29.99,91.18%,Apr 2024,"2,644",4,355,Visual-Novel
The Ditzy Demons Are in Love With Me,$24.99,91.16%,Oct 2018,"16,926",3,141,Visual-Novel
SeaBed,$19.99,91.16%,Dec 2017,"5,030",2,57,Visual-Novel
Umineko When They Cry - Question Arcs,$24.99,91.14%,Jul 2016,"7,708",50,145,Visual-Novel
A Sky Full of Stars 仰望夜空的星辰,$17.99,91.13%,Dec 2017,"4,953",0,73,Visual-Novel
"Save Me, Sakuya-san!",$2.99,91.10%,Jun 2021,"1,234",1,63,Visual-Novel
Who's Lila?,$11.99,91.09%,Feb 2022,"8,077",19,111,Visual-Novel
AQUARIUM,$20.46,91.09%,Oct 2023,"5,385",4,127,Visual-Novel
DATE A LIVE: Rio Reincarnation,$39.98,91.08%,Jul 2019,"24,110",15,890,Visual-Novel
LEWDAPOCALYPSE Hentai Evil,$4.99,91.08%,May 2020,"12,286",3,389,Visual-Novel
The Darkside Detective: A Fumble in the Dark,$6.74,91.08%,Apr 2021,"6,411",11,216,Visual-Novel
428: Shibuya Scramble,$49.99,91.07%,Sep 2018,"7,350",12,557,Visual-Novel
小白兔电商~Bunny e-Shop,$7.36,91.05%,Nov 2021,"19,755",3,"1,935",Visual-Novel
STEINS;GATE: My Darling's Embrace,$29.99,91.05%,Dec 2019,"8,068",15,137,Visual-Novel
The Test: Reality Check,$4.99,91.05%,Feb 2025,296,0,6,Visual-Novel
Mhakna Gramura and Fairy Bell,$4.99,91.04%,Feb 2018,"1,692",0,25,Visual-Novel
Love Curse: Find Your Soulmate,$12.99,91.03%,Apr 2025,"10,137",15,"1,368",Visual-Novel
Love at First Sight,$9.99,91.03%,May 2015,"6,403",0,64,Visual-Novel
Hatoful Boyfriend,$9.99,91.01%,Sep 2014,"11,601",5,429,Visual-Novel
Higurashi When They Cry Hou - Ch.4 Himatsubushi,$5.99,91.01%,Oct 2016,"1,772",2,68,Visual-Novel
Roadwarden,$3.29,90.99%,Sep 2022,"20,841",36,622,Visual-Novel
Handyman Fantasy,$7.99,90.99%,Jun 2025,"10,931",56,"2,626",Visual-Novel
Florence,$1.49,90.97%,Feb 2020,"19,227",10,141,Visual-Novel
Tiny Bunny: Prologue,Free,90.97%,Mar 2020,"5,468",3,142,Visual-Novel
Roman's Christmas / 罗曼圣诞探案集,$10.99,90.97%,Feb 2020,"4,753",0,348,Visual-Novel
Mosaique Neko Waifus 2,$4.99,90.95%,Jun 2020,"10,020",2,722,Visual-Novel
Fate/hollow ataraxia REMASTERED,$29.99,90.88%,Aug 2025,"5,793",40,687,Visual-Novel
Otome * Domain,$24.99,90.87%,Dec 2022,"4,641",2,92,Visual-Novel
Momotype,Free,90.84%,Dec 2021,591,1,30,Visual-Novel
坏小孩,$2.99,90.82%,Jul 2021,"2,554",0,162,Visual-Novel
Narcissu 10th Anniversary Anthology Project,$2.99,90.81%,Jan 2016,"4,735",0,70,Visual-Novel
Friendship with Benefits,$10.99,90.79%,Nov 2020,"8,071",5,272,Visual-Novel
The Expression Amrilato,$13.74,90.79%,Jun 2019,"5,267",0,91,Visual-Novel
The Testing Chamber,$4.99,90.79%,Mar 2022,398,0,23,Visual-Novel
