Name,Price,Rating,Release,Follows,Online,Peak,Genre
Fell Seal: Arbiter's Mark,$29.99,85.24%,Apr 2019,"36,931",45,"1,791",Strategy-RPG
Winnie's Hole DemoDemo,Free,85.23%,Sep 2024,—,0,100,Strategy-RPG
The Captain,$9.99,85.20%,Dec 2021,"4,404",4,126,Strategy-RPG
SUPER ROBOT WARS X,—,85.19%,Jan 2020,"11,978",17,852,Strategy-RPG
Dungeons 4,$32.99,85.03%,Nov 2023,"29,004",182,"4,498",Strategy-RPG
The Monster Breeder,$29.99,84.98%,May 2025,"5,246",3,173,Strategy-RPG
Fadedlands: The Reckless Squad,$5.99,84.95%,Aug 2025,316,0,26,Strategy-RPG
《废土快递》死者国度扩展包DLC,—,84.87%,Oct 2023,—,—,—,Strategy-RPG
Dicefolk,$14.99,84.83%,Feb 2024,"6,103",3,"1,260",Strategy-RPG
Limbus Company,Free,84.79%,Feb 2023,"51,168","14,670","124,574",Strategy-RPG
King of Light,Free,84.78%,Jan 2023,144,0,8,Strategy-RPG
Section Six Requiem DemoDemo,Free,84.78%,Jun 2025,—,1,14,Strategy-RPG
Winter Falling: Battle Tactics,$9.99,84.77%,Nov 2022,"4,538",2,68,Strategy-RPG
消失的航班，还有她她她！Lost in the secret!,$19.99,84.75%,May 2025,"2,333",0,"1,489",Strategy-RPG
Airborne Empire,$29.99,84.74%,Jan 2025,"22,331",17,652,Strategy-RPG
GearBlocks,$14.99,84.71%,Nov 2023,"5,219",55,247,Strategy-RPG
がんばれ！受付嬢2 ～Stardust Liberate～,$3.99,84.60%,Dec 2024,206,0,50,Strategy-RPG
Rogue Fable IV,$11.99,84.57%,Jan 2024,"1,214",27,85,Strategy-RPG
Shin Megami Tensei III Nocturne HD Remaster,$14.99,84.55%,May 2021,"25,637",107,"1,906",Strategy-RPG
Craft Hero - Prologue,Free,84.53%,Mar 2022,538,0,77,Strategy-RPG
Those Who Rule,$11.69,84.51%,Jan 2025,"7,326",30,205,Strategy-RPG
Magic Tower & Maidens,—,84.50%,Feb 2023,675,0,61,Strategy-RPG
Urtuk: The Desolation,$13.99,84.49%,Feb 2021,"25,057",21,949,Strategy-RPG
Project: AHNO's Ark,$12.99,84.46%,Sep 2024,"1,657",1,60,Strategy-RPG
DEFCON,$11.99,84.38%,Sep 2006,"5,643",13,"3,474",Strategy-RPG
Kingsvein,$19.99,84.36%,Jan 2024,"3,497",1,255,Strategy-RPG
川建国同志想要连任/Comrade Trump's Re-election,$1.49,84.34%,Sep 2020,"2,690",0,274,Strategy-RPG
Trash of the Titans,$8.99,84.32%,May 2024,"2,381",0,60,Strategy-RPG
Disgaea PC,$19.99,84.28%,Feb 2016,"40,699",63,"2,937",Strategy-RPG
Disgaea 5 Complete,$39.99,84.28%,Oct 2018,"23,609",75,"2,191",Strategy-RPG
Gary Grigsby's War in the East,$79.99,84.27%,Dec 2010,"8,036",20,150,Strategy-RPG
Just A Humble Swordsmith,Free,84.25%,Jul 2022,367,0,44,Strategy-RPG
Road to Empress I,$7.11,84.22%,Sep 2025,"14,850",159,"17,170",Strategy-RPG
My proud girlfriend--Lina Chapter,$4.79,84.22%,Nov 2024,610,0,38,Strategy-RPG
Paraside: Duality Unbound DemoDemo,Free,84.16%,Oct 2025,—,0,26,Strategy-RPG
Mind Over Magic,$24.36,84.11%,Feb 2025,"49,761",212,"4,113",Strategy-RPG
Valkyria Chronicles 4 Complete Edition,$9.99,84.08%,Sep 2018,"55,318",62,"2,546",Strategy-RPG
The Fabulous Fear Machine,$17.99,83.96%,Oct 2023,"4,368",0,288,Strategy-RPG
Sinister Night 2,$9.99,83.95%,Aug 2025,"7,166",102,"2,541",Strategy-RPG
Inkbound,$29.99,83.90%,Apr 2024,"25,092",46,"3,229",Strategy-RPG
Bonnie Bear Saves Frogtime DemoDemo,Free,83.85%,Jan 2025,—,0,26,Strategy-RPG
SpellForce: Conquest of Eo - Demon ScourgeDLC,$12.99,83.85%,Feb 2024,—,—,—,Strategy-RPG
Moves Of The Diamond Hand DemoDemo,Free,83.84%,Feb 2025,—,0,20,Strategy-RPG
Dungeon Scavenger,$7.99,83.82%,Aug 2019,495,0,19,Strategy-RPG
Songs of Conquest,$29.99,83.81%,May 2024,"94,060",308,"4,192",Strategy-RPG
Kingdoms Conquer / 攻城天下,Free,83.78%,Nov 2021,437,0,211,Strategy-RPG
Persona 3 Reload DemoDemo,Free,83.76%,Apr 2025,—,79,532,Strategy-RPG
RUNGORE,$14.99,83.74%,May 2024,"6,529",8,208,Strategy-RPG
Eutolant Saga,$13.99,83.74%,Sep 2025,236,10,163,Strategy-RPG
Super Robot Wars 30,$59.99,83.67%,Oct 2021,"39,247",54,"17,005",Strategy-RPG
SpellForce 3 Fallen God,$19.99,83.67%,Nov 2020,"17,865",2,"1,696",Strategy-RPG
BM General Hospital,$7.99,83.67%,Mar 2025,"1,537",6,391,Strategy-RPG
RECORD_DrowsyVortex,$9.99,83.53%,Sep 2024,58,0,4,Strategy-RPG
The Fable: Manga Build Roguelike DemoDemo,Free,83.53%,Oct 2025,—,3,54,Strategy-RPG
Back to the Dawn - Game Modifier ToolkitDLC,Free,83.53%,Jul 2025,—,—,—,Strategy-RPG
Crawl Tactics,$19.99,83.52%,Dec 2022,"2,296",2,63,Strategy-RPG
