Name,Price,Rating,Release,Follows,Online,Peak,Genre
The Life and Suffering of Sir Brante — Chapter 1&2,Free,91.69%,Dec 2020,"4,787",0,246,Interactive-Fiction
Love Is All Around,$9.99,91.64%,Oct 2023,"104,727",27,"65,435",Interactive-Fiction
this game will end in 205 clicks.,Free,91.57%,Aug 2025,459,1,65,Interactive-Fiction
Otome Riron to Sono Shuuhen -École de Paris-,$39.99,91.56%,Dec 2023,"2,986",6,381,Interactive-Fiction
The Test: Secrets of the Soul 2,Free,91.50%,Apr 2023,230,0,9,Interactive-Fiction
Five Hearts Under One Roof season2,$22.99,91.41%,Nov 2025,"7,792",347,"1,400",Interactive-Fiction
Not For Broadcast,$24.99,91.38%,Jan 2022,"39,951",35,864,Interactive-Fiction
Choice of Robots,$6.99,91.38%,Dec 2014,"5,699",1,244,Interactive-Fiction
CARIMARA: Beneath the forlorn limbs,$4.99,91.37%,Oct 2025,"4,517",14,105,Interactive-Fiction
Mosaique Neko Waifus 4,$4.99,91.35%,Feb 2021,"8,264",0,715,Interactive-Fiction
Sejm The Game DemoDemo,Free,91.32%,Apr 2025,—,3,"1,560",Interactive-Fiction
风与鸟 - Wind and Bird,Free,91.29%,Jan 2024,599,0,103,Interactive-Fiction
Meg's Monster,$8.99,91.27%,Mar 2023,"5,491",2,195,Interactive-Fiction
Noctuary,$29.99,91.25%,Nov 2023,"7,899",10,241,Interactive-Fiction
The NOexistenceN of you AND me,$1.99,91.24%,Dec 2024,"19,602",114,"1,059",Interactive-Fiction
Contradiction: Spot The Liar,$12.99,91.24%,Jul 2015,"9,596",2,70,Interactive-Fiction
Billionaire Lovers,$2.99,91.23%,Jul 2021,"3,249",0,"1,352",Interactive-Fiction
突然＊恋人,$29.99,91.18%,Apr 2024,"2,644",4,355,Interactive-Fiction
Behind the Frame: The Finest Scenery,$7.14,91.13%,Aug 2021,"15,433",7,180,Interactive-Fiction
One's Own Exile,Free,91.12%,May 2025,376,1,45,Interactive-Fiction
Who's Lila?,$11.99,91.09%,Feb 2022,"8,077",22,111,Interactive-Fiction
Purrfect Apawcalypse: Patches' Infurno,$6.99,91.09%,May 2021,742,2,14,Interactive-Fiction
The Darkside Detective: A Fumble in the Dark,$6.74,91.08%,Apr 2021,"6,411",10,216,Interactive-Fiction
Love Curse: Find Your Soulmate,$12.99,91.03%,Apr 2025,"10,137",17,"1,368",Interactive-Fiction
DUET,Free,91.02%,May 2025,264,0,12,Interactive-Fiction
Roadwarden,$3.29,90.99%,Sep 2022,"20,841",38,622,Interactive-Fiction
Florence,$1.49,90.97%,Feb 2020,"19,227",3,141,Interactive-Fiction
Mosaique Neko Waifus 2,$4.99,90.95%,Jun 2020,"10,020",2,722,Interactive-Fiction
Murder House,$11.99,90.95%,Oct 2020,"6,474",2,119,Interactive-Fiction
Purrfect Apawcalypse: Purrgatory Furever,$5.99,90.86%,Oct 2019,679,4,14,Interactive-Fiction
Momotype,Free,90.84%,Dec 2021,591,0,30,Interactive-Fiction
LoveChoice,$1.99,90.76%,Nov 2021,"40,026",15,"10,241",Interactive-Fiction
Amanda the Adventurer,$8.99,90.68%,Apr 2023,"12,929",39,"1,418",Interactive-Fiction
Frog Detective 2: The Case of the Invisible Wizard,$4.99,90.67%,Dec 2019,"2,042",4,55,Interactive-Fiction
Robin Morningwood Adventure - A gay RPG,$34.99,90.66%,Sep 2022,"7,712",15,280,Interactive-Fiction
There is No GreenDam,Free,90.60%,Nov 2019,"4,353",2,41,Interactive-Fiction
美女，请别影响我成仙,$10.99,90.57%,Jun 2025,"16,566",35,"13,040",Interactive-Fiction
风信楼,$11.99,90.52%,Oct 2021,"14,269",6,"2,212",Interactive-Fiction
A Date with Death - Beyond the Bet DLCDLC,$9.99,90.51%,Dec 2024,—,—,—,Interactive-Fiction
The Price Of Flesh,$14.99,90.44%,May 2022,"3,183",12,178,Interactive-Fiction
The Crimson Diamond,$11.99,90.41%,Aug 2024,"3,356",1,109,Interactive-Fiction
"Love, Ghostie",$19.99,90.39%,Aug 2024,"4,368",0,210,Interactive-Fiction
The Cosmic Wheel Sisterhood,$17.99,90.38%,Aug 2023,"20,152",23,812,Interactive-Fiction
