Name,Price,Rating,Release,Follows,Online,Peak,Genre
Realm of Ink,$16.99,88.82%,Sep 2024,"20,926",20,"5,395",Action-Roguelike
Gatekeeper: Infinity,—,88.82%,Nov 2023,"5,603",6,"5,832",Action-Roguelike
Cozy Space Survivors,$2.99,88.80%,May 2024,509,0,31,Action-Roguelike
东方异域见闻 ~ Touhou Dystopian DemoDemo,Free,88.77%,Feb 2025,—,5,135,Action-Roguelike
StormEdge: Wind of Change,—,88.71%,Sep 2023,"4,337",0,761,Action-Roguelike
Sword Rogue,Free,88.70%,Aug 2020,213,0,25,Action-Roguelike
Nautical Survival,$6.95,88.68%,Apr 2025,"1,195",1,48,Action-Roguelike
Rogue Legacy 2,$24.99,88.65%,Apr 2022,"57,428",156,"22,811",Action-Roguelike
Shotgun King: The Final Checkmate,$9.99,88.65%,May 2022,"17,017",57,769,Action-Roguelike
Spirits Abyss,$8.99,88.65%,Aug 2020,"2,340",1,46,Action-Roguelike
Garden of Witches,$15.19,88.63%,May 2025,"6,941",18,715,Action-Roguelike
Wizard of Legend,$15.99,88.62%,May 2018,"105,386",59,"6,487",Action-Roguelike
Death Must Die,$6.99,88.62%,Nov 2023,"55,620",240,"15,905",Action-Roguelike
Force Reboot,$2.99,88.60%,Aug 2022,"1,815",0,25,Action-Roguelike
Abandoned Archive,$5.39,88.59%,Nov 2025,"4,644",148,540,Action-Roguelike
SNAKE FARM,$2.99,88.55%,Sep 2023,407,2,98,Action-Roguelike
Pesticide Not Required,$6.50,88.53%,Mar 2024,"3,172",7,569,Action-Roguelike
KLETKA,$9.99,88.50%,Dec 2024,"21,159",58,"2,173",Action-Roguelike
Super Raft Boat VR,Free,88.49%,Aug 2021,380,0,16,Action-Roguelike
Nubby's Number Factory DemoDemo,Free,88.47%,Nov 2024,—,7,124,Action-Roguelike
Spiritfall,$10.99,88.44%,Feb 2024,"9,743",19,742,Action-Roguelike
KUNKUN Defender 2,$4.99,88.40%,May 2025,260,0,298,Action-Roguelike
Yet Another Zombie Survivors,$14.99,88.39%,Jul 2023,"36,911",221,"10,173",Action-Roguelike
Wuthering Waves,Free,88.28%,Apr 2025,"49,222","11,335","32,651",Action-Roguelike
1 Trait Escape,$12.99,88.25%,Dec 2024,325,0,64,Action-Roguelike
Rogue: Genesia,$10.49,88.20%,Mar 2025,"18,103",107,"8,516",Action-Roguelike
