Name,Price,Rating,Release,Follows,Online,Peak,Genre
コイカツ！ / Koikatsu Party,$59.99,88.30%,Jun 2019,"89,248",131,398,Dating-Sim
Lingua Fleur: Lily,$4.99,88.29%,Mar 2019,"1,434",0,19,Dating-Sim
Some Some Convenience Store / Adela After StoryDLC,$4.99,88.29%,May 2020,—,—,—,Dating-Sim
Memoir,Free,88.27%,Jun 2022,212,0,13,Dating-Sim
If My Heart Had Wings -Flight Diary-,$14.99,88.26%,Feb 2019,"4,990",2,83,Dating-Sim
Dusk Pub - Adult Only,$12.99,88.25%,Apr 2024,"23,908",8,679,Dating-Sim
Rewrite+,$49.99,88.24%,Dec 2021,"4,874",10,107,Dating-Sim
Crimson Imprint plus -Nonexistent Christmas-,$1.99,88.22%,Feb 2014,"7,368",0,185,Dating-Sim
First Snow,Free,88.21%,Aug 2020,"1,770",0,57,Dating-Sim
Max Gentlemen Sexy Business!,$19.99,88.20%,Feb 2020,"10,576",6,"1,084",Dating-Sim
Hello Love: 18 Again,$19.99,88.18%,Jan 2025,"8,959",14,"5,368",Dating-Sim
花落冬陽 Snowdreams -lost in winter-,$17.99,88.13%,Mar 2022,"1,561",0,95,Dating-Sim
Monster College,$9.99,88.09%,May 2025,"4,557",8,231,Dating-Sim
Ukrainian ball in search of gas,$0.99,88.08%,Dec 2017,333,2,16,Dating-Sim
Beauties and the Stranded DemoDemo,Free,88.05%,Sep 2025,—,1,42,Dating-Sim
Lagoon Lounge 2 : The Secret Roommate,$13.99,88.03%,Jan 2024,"1,067",0,141,Dating-Sim
NOeSIS Ⅱ-人间无常「正式版」,$2.99,88.02%,Feb 2023,"1,460",0,17,Dating-Sim
My Protogen Engineer ⚙️,$4.99,88.02%,Oct 2024,665,2,29,Dating-Sim
Aonatsu Line,$34.99,88.01%,Dec 2022,"4,048",0,415,Dating-Sim
Benefitship,$2.99,87.98%,Jul 2024,"3,230",1,121,Dating-Sim
Five Hearts Under One Roof,$19.99,87.97%,Oct 2024,"33,092",154,"1,767",Dating-Sim
Graveyard Girls,Free,87.95%,Sep 2022,285,0,8,Dating-Sim
Snow Daze: The Music of Winter Special Edition,$5.99,87.94%,Oct 2018,"11,387",3,115,Dating-Sim
Hustle Cat,$19.99,87.94%,Mar 2016,"3,507",0,111,Dating-Sim
最后的47小时 - The Last 47 Hours,$1.99,87.92%,Mar 2019,"1,276",0,36,Dating-Sim
Boyfriend Dungeon,$19.99,87.88%,Aug 2021,"12,657",3,"1,087",Dating-Sim
Yog-Sothoth's Yard - Official Picture PackageDLC,Free,87.88%,Dec 2023,—,—,—,Dating-Sim
Hookah Haze,$17.99,87.87%,Jul 2024,"9,262",1,580,Dating-Sim
UuultraC,$19.24,87.87%,Mar 2022,766,8,87,Dating-Sim
Thirsty Suitors,$14.99,87.86%,Nov 2023,"4,083",2,53,Dating-Sim
BUNNY GARDEN,$24.99,87.85%,Apr 2024,"17,575",6,"3,454",Dating-Sim
Mr. Massagy,$5.58,87.85%,Dec 2016,"1,537",0,41,Dating-Sim
Arcana Alchemia,$29.99,87.83%,Sep 2023,"1,214",0,80,Dating-Sim
Hiveswap Friendsim,$12.99,87.82%,Apr 2018,"4,655",4,747,Dating-Sim
Corona Blossom Vol.2 The Truth From Beyond,$4.99,87.79%,Oct 2016,"4,851",0,92,Dating-Sim
Heroines Through My Lens DemoDemo,Free,87.79%,Nov 2025,—,11,44,Dating-Sim
Wanna Make It,$10.99,87.78%,Jun 2021,192,0,380,Dating-Sim
Mystery Lover:Nonexistent Memories,$13.99,87.74%,Aug 2025,"1,243",6,667,Dating-Sim
Arcadia Fallen,$6.24,87.73%,Nov 2021,"2,703",6,57,Dating-Sim
Potionomics,$14.99,87.72%,Oct 2022,"35,814",117,"5,170",Dating-Sim
SpunkStock: Music Festival,$14.99,87.72%,Jan 2023,"5,630",2,277,Dating-Sim
9-nine-:NewEpisode,$9.99,87.72%,Mar 2022,"1,989",0,85,Dating-Sim
哎呦!这么多美女呀!,$18.99,87.72%,Sep 2025,"1,467",2,205,Dating-Sim
Fate/EXTELLA,$13.99,87.70%,Jul 2017,"56,568",9,"2,946",Dating-Sim
Furry Shades of Gay 3: Still Gayer,$9.99,87.70%,Sep 2023,"2,572",3,161,Dating-Sim
Hooked on You: A Dead by Daylight Dating Sim™,$0.99,87.68%,Aug 2022,"14,442",121,"4,382",Dating-Sim
港詭實錄ParanormalHK,$12.99,87.67%,Jan 2020,"59,756",20,"1,221",Dating-Sim
Love's Sweet Garnish,$12.99,87.67%,Sep 2018,"7,357",2,79,Dating-Sim
DATE A LIVE: Ren Dystopia,$39.99,87.64%,Sep 2024,"4,575",5,115,Dating-Sim
A Shinobi's Fate,$14.99,87.62%,Dec 2023,"17,347",2,774,Dating-Sim
Stay! Stay! Democratic People's Republic of Korea!,$9.99,87.62%,May 2017,"6,171",0,78,Dating-Sim
奇迹一刻 Surmount,$14.99,87.60%,Feb 2022,"3,761",1,557,Dating-Sim
NEKOPARA OVAVideo,—,87.57%,Dec 2017,"16,706",0,470,Dating-Sim
Mosaique Neko Waifus,$3.99,87.57%,Jan 2020,"8,308",0,"1,070",Dating-Sim
食用系少女 Food Girls,$19.99,87.57%,Jun 2019,"5,657",0,138,Dating-Sim
The Neverland of the Mountain and Sea,$9.99,87.57%,Dec 2022,768,0,45,Dating-Sim
Love and Sex: Second Base,$19.99,87.54%,Jul 2023,"12,212",149,599,Dating-Sim
Dialtown: Roger's Route DLCDLC,$5.00,87.54%,Oct 2024,—,—,—,Dating-Sim
Ethereal Enigma,$19.99,87.52%,Aug 2020,"2,820",0,155,Dating-Sim
The Fruit of Grisaia,$19.99,87.49%,May 2015,"26,009",3,138,Dating-Sim
Evenicle,$29.24,87.48%,Jun 2018,"18,725",20,266,Dating-Sim
Hentai Mosaique Fix-IT Shoppe,$2.99,87.48%,Jul 2019,"1,975",2,334,Dating-Sim
Kimi no Hitomi ni Hit Me,$29.99,87.48%,Sep 2024,"1,824",3,149,Dating-Sim
Panzermadels: Tank Dating Simulator,$9.99,87.47%,Mar 2016,"7,038",0,80,Dating-Sim
A Date with Death - Expansion DLCDLC,$6.99,87.46%,Dec 2023,—,—,—,Dating-Sim
PMC Promiscuity,$19.99,87.43%,May 2024,"5,067",2,62,Dating-Sim
Tuition Academia,$9.99,87.43%,Feb 2022,"4,301",3,180,Dating-Sim
GINKA,$16.09,87.41%,Oct 2023,"10,976",6,"2,157",Dating-Sim
秘密舞会,$2.99,87.40%,Mar 2021,952,0,115,Dating-Sim
勇者与亡灵之都,$6.99,87.40%,Jul 2024,473,2,154,Dating-Sim
小松穿越记 Wanna Wake up?,Free,87.39%,Jul 2024,422,0,67,Dating-Sim
Lucy -The Eternity She Wished For- Ending Theme OSTMusic,$1.99,87.38%,Jun 2017,—,—,—,Dating-Sim
Psycho地雷InLove : 싸이코지라이 인 러브,Free,87.32%,Jun 2022,300,0,30,Dating-Sim
Soda Drinker Pro,$4.99,87.31%,Apr 2016,"1,416",2,21,Dating-Sim
Corona Blossom Vol.1 Gift From the Galaxy,$4.99,87.30%,Jul 2016,"5,318",0,87,Dating-Sim
Lagoon Lounge : The Poisonous Fountain,$13.99,87.28%,Jul 2018,"5,465",0,90,Dating-Sim
U-ena -Far fireworks-,Free,87.25%,May 2022,"3,608",3,99,Dating-Sim
南栀 Unwavering love,$8.99,87.25%,Feb 2024,"1,777",1,745,Dating-Sim
Ballads at Midnight,Free,87.25%,Jul 2022,891,1,31,Dating-Sim
Trap Genesis,$9.99,87.22%,Sep 2021,"3,451",1,86,Dating-Sim
Arcadie: Second-Born,$7.99,87.22%,Dec 2022,801,5,240,Dating-Sim
Crush Crush,Free,87.18%,May 2016,"36,306","1,031","4,572",Dating-Sim
Camp Buddy: Scoutmaster Season,$39.99,87.16%,Aug 2022,"5,049",6,84,Dating-Sim
Gaokao.Love.100Days,$5.69,87.15%,May 2015,"34,271",12,456,Dating-Sim
Happiness Double Room,$12.99,87.15%,Sep 2022,"19,795",5,670,Dating-Sim
Love Ribbon,$9.99,87.14%,Jan 2017,"12,093",1,162,Dating-Sim
ef - the first tale. (All Ages),$29.99,87.14%,Oct 2019,"1,576",1,16,Dating-Sim
Fatal Twelve,$19.99,87.09%,Mar 2018,"6,420",0,56,Dating-Sim
Knightly Passions,$11.99,87.06%,Apr 2024,"14,572",31,673,Dating-Sim
Nameless ~The one thing you must recall~,$29.99,87.06%,Nov 2013,"6,281",0,61,Dating-Sim
Space Warlord Organ Trading Simulator,$19.99,87.06%,Dec 2021,"5,212",2,151,Dating-Sim
NEKO-NIN exHeart 2,$4.99,87.05%,Apr 2018,"4,967",0,47,Dating-Sim
Cinderella Phenomenon: Evermore,$9.99,87.05%,Dec 2020,"1,461",0,109,Dating-Sim
Fate Seeker II,$22.60,87.01%,Nov 2021,"32,658",12,"15,417",Dating-Sim
My Neighbor's Lonely Wife 2,$9.99,87.01%,Jun 2023,"7,417",13,816,Dating-Sim
Heart Cage,$20.99,87.01%,Nov 2025,"1,161",34,148,Dating-Sim
Nurse Love Addiction,$39.99,86.96%,Jul 2016,"13,137",0,67,Dating-Sim
Hatoful Boyfriend: Holiday Star,$9.99,86.96%,Dec 2015,"1,979",1,105,Dating-Sim
恋与未歇之雨,Free,86.96%,Sep 2025,79,1,29,Dating-Sim
Building Relationships DemoDemo,Free,86.96%,Jun 2024,—,0,17,Dating-Sim
Sakura Dungeon,$19.99,86.93%,Jun 2016,"31,514",5,551,Dating-Sim
Emberfate: Tempest of Elements,Free,86.93%,Jan 2023,310,1,21,Dating-Sim
Emily is Away,Free,86.92%,Nov 2015,"15,054",12,"2,803",Dating-Sim
G-senjou no Maou - The Devil on G-String,$19.99,86.92%,Nov 2015,"7,011",1,46,Dating-Sim
Academy Love Saga: Tennis Angels,$8.99,86.92%,Nov 2025,"2,382",3,106,Dating-Sim
Tokyo School Life,$14.99,86.90%,Feb 2015,"8,358",0,116,Dating-Sim
看不见的我们,$6.29,86.89%,Nov 2025,190,3,187,Dating-Sim
Touhou Gensokyo Visitor,$3.99,86.87%,Oct 2020,777,0,8,Dating-Sim
Robolife-Days with Aino,$14.99,86.85%,Jun 2021,"24,299",2,543,Dating-Sim
Refate: Echoes of Desire,$17.99,86.84%,Oct 2025,"3,439",17,"4,026",Dating-Sim
我只是想让她们都幸福,$9.99,86.84%,Nov 2025,556,4,167,Dating-Sim
Counter-Strike 2 SoundtrackMusic,Free,86.80%,—,—,—,—,Dating-Sim
Conan the mighty pig,$0.49,86.79%,Jun 2016,741,4,"2,460",Dating-Sim
Orgynizer,$4.99,86.79%,Oct 2022,327,2,54,Dating-Sim
Realms Of Bondage,$14.99,86.78%,Apr 2024,"6,312",5,111,Dating-Sim
9-nine-:Episode 3,$19.99,86.78%,Aug 2020,"3,014",7,51,Dating-Sim
Horny Warp: Hentai Fantasy,$2.16,86.71%,Feb 2023,"6,248",11,218,Dating-Sim
Knightfall: A Daring Journey,Free,86.70%,Apr 2022,"16,587",29,"3,328",Dating-Sim
High School Odyssey,$8.99,86.67%,Nov 2023,"1,591",0,88,Dating-Sim
Beneath Her Gaze,Free,86.66%,Sep 2025,420,0,33,Dating-Sim
Majikoi! Love Me Seriously!,$34.99,86.65%,Feb 2021,"2,704",5,35,Dating-Sim
I Hate My Waifu Streamer,$9.99,86.65%,Sep 2025,"1,544",17,239,Dating-Sim
City of Broken Dreamers: Book One,$9.99,86.64%,Aug 2020,"17,658",14,386,Dating-Sim
Max's Big Bust - A Captain Nekorai Tale,$19.99,86.62%,Feb 2017,"3,345",1,29,Dating-Sim
恋爱音游痴 DemoDemo,Free,86.61%,Oct 2025,—,0,119,Dating-Sim
云端之约,$7.99,86.58%,Oct 2020,"2,077",0,65,Dating-Sim
Carpe Diem,Free,86.57%,Nov 2015,"9,335",3,101,Dating-Sim
初遇时,$3.99,86.51%,Sep 2025,114,0,37,Dating-Sim
FEMBOY FUTA HOUSE,$13.49,86.49%,Sep 2025,"27,668",557,"2,522",Dating-Sim
Bloody Painter Dating Sim,Free,86.47%,Oct 2024,"2,405",5,71,Dating-Sim
Seraphim Slum,Free,86.46%,Jul 2024,467,0,22,Dating-Sim
Sakura Hime 4,$2.79,86.44%,May 2024,"1,428",1,31,Dating-Sim
The Dawning Letters -Sunrise-,$6.99,86.44%,Feb 2025,260,0,42,Dating-Sim
Dark Elf,—,86.43%,Aug 2017,"30,157",2,"1,263",Dating-Sim
Trick and Treat - Visual Novel,Free,86.43%,Dec 2016,"8,271",0,185,Dating-Sim
Royal Alchemist,$19.99,86.43%,Apr 2020,"2,341",2,102,Dating-Sim
机械恋心,Free,86.42%,May 2024,262,1,161,Dating-Sim
Coral Island,$20.09,86.40%,Nov 2023,"142,630","1,814","15,418",Dating-Sim
My Time at Sandrock,$39.99,86.39%,Nov 2023,"137,475","1,240","21,778",Dating-Sim
Sex and the Furry Titty 2: Sins of the City,$9.99,86.38%,Sep 2022,"4,993",2,219,Dating-Sim
灾厄黑龙与谎言公主,$9.99,86.37%,Jan 2025,"5,442",8,"1,981",Dating-Sim
Fallen / Brand New World,$29.99,86.37%,Jun 2025,"3,717",14,183,Dating-Sim
High Times DemoDemo,Free,86.37%,Sep 2024,—,1,24,Dating-Sim
Heaven Will Be Mine,$14.99,86.35%,Jul 2018,"3,389",0,111,Dating-Sim
EXS1～EthnologySister：Cultural functionalism,Free,86.34%,Aug 2021,"1,900",0,28,Dating-Sim
I Wanna Be A Game Dev!,Free,86.30%,Nov 2024,583,0,25,Dating-Sim
Paradise Lust,$7.49,86.28%,May 2023,"7,396",98,312,Dating-Sim
导演，请多多指教,$10.99,86.26%,Sep 2025,715,0,203,Dating-Sim
Monster Garden,$4.99,86.26%,Feb 2018,404,0,2,Dating-Sim
Wish,$2.09,86.25%,May 2020,"12,721",5,270,Dating-Sim
Cradle of Nightmare : Flowers to you,$6.99,86.24%,Feb 2025,"1,459",0,285,Dating-Sim
Humans are not that against Lizardwomen 2,$9.99,86.20%,Nov 2025,"3,400",27,367,Dating-Sim
Coral Island - Ocean Guardian Charity DLC PackDLC,—,86.20%,Jul 2023,—,—,—,Dating-Sim
UncleNeighbor:uncle Dating Simulator,$13.99,86.19%,Jun 2020,"3,732",7,310,Dating-Sim
My Furry Protogen 3 🐾,$4.99,86.19%,Jul 2025,715,3,56,Dating-Sim
Corona Blossom Vol.3 Journey to the Stars,$4.99,86.17%,Jan 2017,"3,513",0,76,Dating-Sim
Memories Off6 T-wave,$14.99,86.17%,Jan 2024,953,1,21,Dating-Sim
FOCUS on YOU,$39.99,86.16%,Jul 2019,"16,997",0,52,Dating-Sim
枕边少女 MOE Hypnotist - share dreams with you,$6.99,86.16%,Jan 2019,"4,425",0,66,Dating-Sim
Sweetest Monster,$5.99,86.16%,Feb 2017,"3,741",0,43,Dating-Sim
Arcade Spirits,$4.99,86.16%,Feb 2019,"3,139",1,136,Dating-Sim
Da Capo 3 R,$39.99,86.13%,Jan 2017,"3,134",1,31,Dating-Sim
The Language of Love,$11.99,86.12%,May 2019,"1,363",0,11,Dating-Sim
Find Love or Die Trying Fan PackDLC,$9.99,86.11%,Sep 2021,—,—,—,Dating-Sim
Seduce Me 2: The Demon War,$4.99,86.09%,May 2016,"3,480",0,211,Dating-Sim
角斗士学院（Gladiator School）,$5.99,86.07%,Mar 2022,"1,350",0,42,Dating-Sim
Swaying Girl,$0.99,86.05%,Nov 2020,"37,950",1,"1,447",Dating-Sim
Koi x Shin Ai Kanojo,$34.99,86.05%,Aug 2023,"4,275",4,320,Dating-Sim
天降锦鲤 ~ My Lucky Koi,$4.99,86.05%,Nov 2019,"1,196",0,11,Dating-Sim
The Sims™ 4,Free,86.02%,Sep 2014,"469,884","28,002","96,328",Dating-Sim
​Our Life: Beginnings & Always - Step 1 ExpansionDLC,$3.99,86.02%,Nov 2020,—,—,—,Dating-Sim
Band Camp Boyfriend,$19.99,86.01%,May 2023,331,0,60,Dating-Sim
Rage Wars,$0.99,86.00%,Nov 2016,892,3,221,Dating-Sim
NEKOPARA After,$9.99,85.98%,Jun 2025,"7,085",14,354,Dating-Sim
Yu Crossing Animals,Free,85.96%,Dec 2021,"2,959",0,80,Dating-Sim
-Fell in love with the Nobility girl- DemoDemo,Free,85.96%,Oct 2024,—,0,5,Dating-Sim
Lost:Antinomy,$2.99,85.95%,Mar 2024,"2,628",0,816,Dating-Sim
Cross Maid,$1.94,85.94%,Aug 2021,734,0,17,Dating-Sim
NEKOPARA - Catboys Paradise,Free,85.92%,Jul 2021,"11,173",11,"1,235",Dating-Sim
Bare Witness,$10.39,85.90%,Jul 2024,"7,356",22,391,Dating-Sim
COSPLAY LOVE! : Enchanted princess,$11.99,85.90%,Mar 2022,988,0,9,Dating-Sim
Отделение 38,$0.99,85.90%,Oct 2024,389,0,19,Dating-Sim
Hamidashi Creative TotsuDLC,$19.99,85.88%,Mar 2025,—,—,—,Dating-Sim
Paradise,$19.99,85.86%,Apr 2024,"1,234",1,130,Dating-Sim
Prince of Suburbia - Part 2DLC,$5.99,85.86%,Dec 2022,—,—,—,Dating-Sim
Man of the House,$19.99,85.82%,Oct 2019,"22,193",20,"1,061",Dating-Sim
夜永 Eternal Love,$4.99,85.82%,Nov 2020,"1,971",0,304,Dating-Sim
//TODO: today,Free,85.82%,Oct 2018,904,0,45,Dating-Sim
Sex and the Furry Titty,$6.99,85.78%,Jun 2021,"5,383",6,68,Dating-Sim
Sankaku Renai: Love Triangle Trouble,$29.99,85.78%,May 2019,"3,884",0,114,Dating-Sim
봄이 오면 꽃이 피고,$34.99,85.77%,Mar 2024,195,1,43,Dating-Sim
侦探，请守护我的秘密吧！,$8.99,85.76%,May 2025,"1,981",0,477,Dating-Sim
Seven Nights Ghost,$11.99,85.74%,Aug 2023,"3,738",1,176,Dating-Sim
Coffee flavor of love 咖啡甜恋,$3.99,85.69%,Feb 2021,858,0,16,Dating-Sim
大鹏 - The Roc DemoDemo,Free,85.67%,Mar 2021,—,0,7,Dating-Sim
"OPPAI Academy Big, Bouncy, Booby Babes!",$39.99,85.66%,May 2021,"12,737",0,124,Dating-Sim
My So-called Future Girlfriend,$4.99,85.64%,Dec 2018,909,0,20,Dating-Sim
When The Night Comes,$12.99,85.63%,Aug 2021,"1,456",2,69,Dating-Sim
Amairo Chocolate 3,$29.99,85.63%,Nov 2025,912,4,35,Dating-Sim
Lover's Enigma DemoDemo,Free,85.63%,Mar 2025,—,1,17,Dating-Sim
REFLEXIA Prototype ver. Original GraphicsDLC,$2.99,85.63%,Jan 2023,—,—,—,Dating-Sim
Amarillo's Desktop Pets DemoDemo,Free,85.62%,Feb 2025,—,6,111,Dating-Sim
My Dictator Stalin Can't Be This Cute ?!,$2.99,85.61%,Aug 2024,302,2,11,Dating-Sim
Futanari★Coffee shop,$13.99,85.60%,Jan 2025,"2,257",8,211,Dating-Sim
Love Thyself - A Horatio Story,Free,85.59%,Apr 2019,"2,079",0,101,Dating-Sim
start;again,$5.99,85.58%,Mar 2022,600,0,6,Dating-Sim
Midnight Witch,Free,85.58%,May 2023,535,1,34,Dating-Sim
永生之庭 DemoDemo,Free,85.58%,Jan 2025,—,0,261,Dating-Sim
Lust Theory - Season 1,$17.99,85.57%,Mar 2022,"39,856",20,"1,417",Dating-Sim
Love Esquire - RPG/Dating Sim/Visual Novel,$24.99,85.56%,Oct 2019,"13,288",2,528,Dating-Sim
Demonheart,$19.99,85.56%,Mar 2017,"2,717",0,109,Dating-Sim
Monster Prom: Second TermDLC,$5.99,85.55%,Feb 2019,—,—,—,Dating-Sim
Adorable Witch,$1.99,85.50%,Jun 2021,"9,086",0,238,Dating-Sim
Kraken Academy!!,$17.99,85.49%,Sep 2021,"4,335",1,119,Dating-Sim
Hyper Hentai Sister Nun,$0.99,85.49%,Apr 2023,434,0,32,Dating-Sim
Kurage Life,$10.99,85.48%,Feb 2025,"5,845",5,"1,569",Dating-Sim
Arcana: Heat and Cold. Season 1,$4.99,85.48%,Oct 2020,"1,820",0,40,Dating-Sim
花都之恋,$3.99,85.48%,Apr 2022,925,0,13,Dating-Sim
Frosty Kiss,Free,85.46%,Jan 2015,"3,923",1,619,Dating-Sim
Crypt,Free,85.46%,Sep 2022,"1,593",1,234,Dating-Sim
隐形守护者 The Invisible Guardian,—,85.45%,Jan 2019,"58,989",22,"82,345",Dating-Sim
Sleepover: reWake,$24.99,85.45%,Oct 2025,"1,279",1,191,Dating-Sim
Pocket Academy 3,$8.99,85.45%,Jul 2023,"1,142",3,164,Dating-Sim
LUNARiA -Virtualized Moonchild-,$19.99,85.45%,Aug 2024,849,0,21,Dating-Sim
Trap Yuri Garden,$14.99,85.44%,Jun 2024,"1,416",1,95,Dating-Sim
Kill or Love,Free,85.43%,Aug 2019,"3,312",0,155,Dating-Sim
Fearbonding,$4.99,85.40%,May 2025,445,0,10,Dating-Sim
HOPE: Winter Tale,$3.99,85.39%,Dec 2024,132,0,9,Dating-Sim
SnowNight,$1.99,85.38%,Dec 2018,"1,314",0,38,Dating-Sim
A Little Lily Princess,$14.99,85.35%,May 2016,"3,369",0,42,Dating-Sim
OmOneko,Free,85.35%,Mar 2025,159,0,9,Dating-Sim
Sounds of Her Love,Free,85.34%,Mar 2017,"2,442",0,29,Dating-Sim
Magical Diary: Horse Hall,$14.99,85.32%,May 2012,"3,782",0,293,Dating-Sim
"The Day We Met was a Regular Day in the Infinitely Looping Highschool, is That Normal?",Free,85.32%,Mar 2022,417,0,33,Dating-Sim
Sisyphe's Backspace,Free,85.32%,May 2025,89,0,4,Dating-Sim
Tamayura Mirai,$9.99,85.27%,May 2023,"1,993",2,61,Dating-Sim
Enelia: Dawn of Madness,$7.99,85.27%,Jul 2024,652,0,12,Dating-Sim
Sabbat of the Witch,$29.99,85.25%,Oct 2018,"14,544",7,198,Dating-Sim
Shattered Minds,$12.99,85.23%,Apr 2025,"9,139",280,806,Dating-Sim
FutaDomWorld,$18.99,85.23%,Apr 2015,"2,216",2,38,Dating-Sim
"The Princess, the Stray Cat, and Matters of the Heart 2",$9.99,85.19%,Nov 2019,"2,710",0,21,Dating-Sim
Alia's Carnival! Flowering Sky,$29.99,85.19%,Jun 2023,"1,120",0,40,Dating-Sim
Succubus Cafe,$29.99,85.18%,May 2021,"40,105",2,352,Dating-Sim
Love n Life: Lucky Teacher,$8.99,85.18%,Jan 2024,"11,339",5,380,Dating-Sim
AI2U: With You 'Til The End,$9.99,85.18%,Jan 2025,"6,349",55,300,Dating-Sim
Tomboy Adventure,$11.99,85.17%,Aug 2022,"1,025",1,21,Dating-Sim
Love Spell: Written In The Stars - a magical romantic-comedy otome,$18.99,85.15%,Jul 2020,"1,072",2,46,Dating-Sim
纯爱独白：小小 Purelove Monologue: Xiaoxiao,$4.99,85.14%,Mar 2024,"2,359",0,71,Dating-Sim
OneRoom ―Yui Hanasaka Memorial―,$3.99,85.13%,Jan 2025,"1,491",0,75,Dating-Sim
"Sugar,sugar,sugarcoat",$4.31,85.13%,May 2024,291,1,33,Dating-Sim
Shinehill,$10.99,85.12%,Sep 2024,"2,348",1,43,Dating-Sim
​Our Life: Beginnings & Always - Step 2 ExpansionDLC,$3.99,85.12%,Nov 2020,—,—,—,Dating-Sim
我的恋爱逃生攻略 Love to Live DemoDemo,Free,85.10%,Dec 2024,—,3,167,Dating-Sim
Oppai Muse,$1.99,85.09%,May 2020,"2,336",0,402,Dating-Sim
Vanity Fair: The Pursuit,$6.99,85.06%,Feb 2024,"13,484",4,"2,870",Dating-Sim
V-LOVER!,$10.99,85.05%,Jun 2025,"18,432",55,"2,112",Dating-Sim
Island Diary,$16.99,85.05%,Jul 2021,"1,928",0,13,Dating-Sim
Last Hope,$19.99,85.04%,Apr 2024,"5,129",4,242,Dating-Sim
欺神弄鬼,$9.99,85.04%,Mar 2025,"4,554",5,"1,380",Dating-Sim
Pair-a-Site,Free,85.04%,Dec 2019,82,0,11,Dating-Sim
Idol Hands 2,$5.49,85.02%,Mar 2023,"13,620",18,518,Dating-Sim
The Afterglow of Grisaia,$4.49,85.01%,Jul 2016,"4,168",0,35,Dating-Sim
Office Life,$19.99,85.00%,Dec 2024,"6,403",22,"2,727",Dating-Sim
Monstrous Love,$5.99,84.99%,May 2023,"1,472",0,15,Dating-Sim
Memories Off -Innocent Fille-,$39.99,84.96%,Apr 2020,"6,914",1,276,Dating-Sim
Cat's Kiss,$14.99,84.95%,May 2022,"16,875",0,175,Dating-Sim
Natsu no Iro no Nostalgia,$29.99,84.95%,Dec 2019,"3,135",0,76,Dating-Sim
HunieCam Studio,$6.99,84.94%,Apr 2016,"19,222",52,"2,675",Dating-Sim
The Cuniculus of Paradise,$16.99,84.92%,Oct 2025,"1,035",2,71,Dating-Sim
恋爱泡馍！青春老陕：DemoDemo,Free,84.92%,May 2025,—,0,180,Dating-Sim
KamiYaba: Destiny on a Dicey Deadline,$4.99,84.89%,Jan 2022,"1,893",2,28,Dating-Sim
Mission: It's Complicated,Free,84.86%,Feb 2020,474,0,14,Dating-Sim
That's Not How it Happened,Free,84.85%,Aug 2022,192,0,3,Dating-Sim
黄毛漂流记,—,84.84%,Feb 2024,"17,274",3,303,Dating-Sim
LuGame: Lunchtime Games Club!,$7.99,84.84%,Jun 2019,"1,438",0,61,Dating-Sim
Moe Era,Free,84.82%,Feb 2020,"8,326",2,401,Dating-Sim
Hypnosis Card 2 Happy Life,$12.99,84.82%,Oct 2024,"4,196",5,307,Dating-Sim
Otaku's Fantasy,—,84.81%,Oct 2017,"13,227",1,370,Dating-Sim
Love of Magic Book 2: The War,$14.99,84.80%,May 2022,"1,677",5,86,Dating-Sim
Komorebi,$19.99,84.80%,Jul 2023,"1,544",1,132,Dating-Sim
Wet steps,$2.99,84.80%,Dec 2020,489,0,14,Dating-Sim
Days with girlfriends : Laler&Reese,$10.99,84.78%,May 2025,688,0,10,Dating-Sim
그랑 엠파이어,Free,84.76%,Jan 2021,235,0,21,Dating-Sim
Rune Factory 4 Special,$8.99,84.75%,Dec 2021,"14,660",115,"1,274",Dating-Sim
"Sex and the Furry Titty 3: Come Inside, Sweety",$9.99,84.75%,May 2024,"4,605",3,170,Dating-Sim
Pandemic Love,Free,84.75%,Apr 2021,498,0,24,Dating-Sim
Forbidden Fantasy,$6.99,84.74%,Nov 2024,"19,436",12,390,Dating-Sim
Breaker of fatalism,$10.99,84.74%,Jul 2025,"1,432",1,405,Dating-Sim
Heart Fragment,Free,84.74%,Jul 2021,"1,296",2,28,Dating-Sim
Monster Line of Defense,$1.19,84.71%,Sep 2023,"1,075",0,49,Dating-Sim
Robolife2 - Nova Duty,$14.99,84.70%,Mar 2023,"20,362",6,892,Dating-Sim
Witches x Warlocks,Free,84.69%,Oct 2020,"1,946",0,56,Dating-Sim
Dong-Jin Rice-hime（東津萌米）,$19.99,84.65%,Apr 2017,"9,110",0,85,Dating-Sim
Memories Off 2nd,$9.99,84.65%,Jan 2024,732,0,19,Dating-Sim
東周列萌志 Philosophic Love,Free,84.64%,Aug 2018,"4,736",1,208,Dating-Sim
Shanghai Summer,$12.99,84.60%,Feb 2024,"2,597",0,51,Dating-Sim
おかゆにゅ～～む！~Okayunyumu！~,$23.99,84.60%,Aug 2025,"1,183",1,38,Dating-Sim
The Divine Speaker: The Sun and the Moon,$12.99,84.60%,Jun 2023,567,0,14,Dating-Sim
Foxy Trouble,$2.99,84.60%,Oct 2025,130,0,7,Dating-Sim
Departed Away,$4.99,84.59%,Jan 2024,813,0,14,Dating-Sim
Ladykiller in a Bind,$19.99,84.58%,Oct 2016,"2,417",1,34,Dating-Sim
Quickie: Fantasy Adventure,Free,84.57%,Nov 2023,"4,158",2,209,Dating-Sim
Crush Crush - 18+ Naughty DLCDLC,$6.99,84.56%,Sep 2018,—,—,—,Dating-Sim
