Name,Price,Rating,Release,Follows,Online,Peak,Genre
The Operator,$9.79,89.31%,Jul 2024,"14,771",13,"1,343",Point-And-Click
Zup! Zero 2,$1.99,89.31%,Sep 2018,592,0,"1,783",Point-And-Click
THE LONGING,$9.99,89.26%,Mar 2020,"24,002",83,"1,063",Point-And-Click
Broken Sword: Director's Cut (2009),—,89.26%,Sep 2010,"3,403",8,155,Point-And-Click
Winds of Change,$19.99,89.25%,Aug 2019,"3,717",0,92,Point-And-Click
Downfall,$8.99,89.23%,Feb 2016,"4,655",1,98,Point-And-Click
Maltese's Fluffy Onsen,$5.99,89.22%,May 2025,"10,063",180,"5,409",Point-And-Click
Nightmares from the Deep 3: Davy Jones,—,89.21%,Mar 2014,"1,719",0,170,Point-And-Click
Under Leaves,$4.99,89.18%,Apr 2017,"1,370",1,20,Point-And-Click
A Fisherman's Tale,$2.99,89.17%,Jan 2019,"3,533",2,47,Point-And-Click
Touch Some Grass,$1.99,89.14%,Apr 2022,672,1,423,Point-And-Click
ghostpia Season One,$19.99,89.12%,Aug 2023,"3,406",0,32,Point-And-Click
Grey Instinct,Free,89.09%,Jul 2021,"4,691",0,62,Point-And-Click
McPixel 3,$9.99,89.09%,Nov 2022,"3,878",4,519,Point-And-Click
"Peace, Death! 2",$4.99,89.09%,Oct 2021,"1,261",3,327,Point-And-Click
and Roger,$4.99,89.09%,Jul 2025,"1,033",2,68,Point-And-Click
Jerma & Otto: The Curse of the Late Streamer,Free,89.09%,Oct 2021,612,0,39,Point-And-Click
Frog Detective 1: The Haunted Island,$4.99,88.99%,Nov 2018,"2,807",4,42,Point-And-Click
Prince of Suburbia - Part 1,Free,88.97%,Dec 2023,"20,453",76,901,Point-And-Click
Dōkyūsei: Bangin' Summer,$7.99,88.97%,Apr 2022,"12,876",7,"1,325",Point-And-Click
Leap up no Justu: Double,$1.19,88.96%,Dec 2023,51,0,481,Point-And-Click
If My Heart Had Wings,$14.99,88.95%,Jun 2013,"27,010",8,239,Point-And-Click
HIVESWAP: ACT 1,$7.99,88.94%,Sep 2017,"19,352",3,"4,842",Point-And-Click
Sam & Max Save the World,$19.99,88.90%,Dec 2020,"6,361",8,359,Point-And-Click
Indiana Jones® and the Fate of Atlantis™,$5.99,88.90%,Jun 1992,"4,485",13,144,Point-And-Click
NORCO,$14.99,88.88%,Mar 2022,"13,093",2,120,Point-And-Click
AI: The Somnium Files,$19.99,88.87%,Sep 2019,"26,815",33,998,Point-And-Click
"Spy Fox in ""Dry Cereal""",$6.99,88.87%,Oct 1997,"1,249",4,139,Point-And-Click
Whispers of a Machine,$2.99,88.86%,Apr 2019,"6,557",3,118,Point-And-Click
Dinner with an Owl,Free,88.85%,May 2021,726,0,132,Point-And-Click
100 Korea Cats,Free,88.83%,Dec 2024,"1,117",11,"14,037",Point-And-Click
tomorrow won't come for those without ██████,$1.99,88.81%,May 2020,"1,024",1,23,Point-And-Click
Loco Motive,$12.59,88.79%,Nov 2024,"8,605",31,352,Point-And-Click
The Last Door: Season 2 - Collector's Edition,$9.99,88.74%,Mar 2016,"2,602",0,64,Point-And-Click
100 Romantic Cats,Free,88.72%,Feb 2025,"1,190",3,"15,018",Point-And-Click
Dropsy,$9.99,88.70%,Sep 2015,"6,225",0,114,Point-And-Click
Return to Monkey Island,$24.99,88.67%,Sep 2022,"30,683",42,"15,539",Point-And-Click
The Sexy Brutale,$19.99,88.65%,Apr 2017,"19,721",3,348,Point-And-Click
Steps of Debauchery,$14.99,88.63%,Feb 2024,"17,229",107,"1,351",Point-And-Click
Kathy Rain,$9.99,88.62%,May 2016,"8,279",0,"348,015",Point-And-Click
The Journey Down: Chapter Two,$14.99,88.62%,Aug 2014,"4,702",0,87,Point-And-Click
Coloring Game,Free,88.58%,Apr 2019,"3,430",23,593,Point-And-Click
Hymer 2000,$4.99,88.56%,Nov 2025,915,15,214,Point-And-Click
Trials of Innocence,$16.99,88.54%,Mar 2025,"2,187",11,320,Point-And-Click
A Light in the Dark,$14.99,88.52%,Jun 2018,"9,721",1,158,Point-And-Click
Milkmaid of the Milky Way,$5.99,88.50%,Jan 2017,"1,537",0,22,Point-And-Click
Escape From Mystwood Mansion,$11.04,88.49%,Sep 2023,"3,056",5,391,Point-And-Click
Mini Airways - ATC simulator,$9.99,88.46%,Jul 2024,"5,558",30,637,Point-And-Click
Escape Simulator 2,$19.99,88.36%,Oct 2025,"18,418","1,046","7,340",Point-And-Click
SPY-der PIG,$1.19,88.32%,Feb 2024,54,0,306,Point-And-Click
The Excavation of Hob's Barrow,$14.99,88.31%,Sep 2022,"6,159",11,247,Point-And-Click
Sanitarium,$12.99,88.29%,Apr 1998,"5,548",2,112,Point-And-Click
The Lion's Song: Episode 1 - Silence,Free,88.25%,Jul 2016,"15,335",1,272,Point-And-Click
Follow the meaning,$2.49,88.25%,Nov 2024,"2,808",6,276,Point-And-Click
You Will (Not) Remain,Free,88.24%,Jan 2022,"2,013",1,137,Point-And-Click
Assemble with Care,$7.99,88.22%,Mar 2020,"9,224",8,561,Point-And-Click
Old Skies,$15.99,88.22%,Apr 2025,"4,619",12,271,Point-And-Click
Disturbed,Free,88.22%,Oct 2016,"2,937",1,110,Point-And-Click
Chill Corner,Free,88.20%,Dec 2021,"17,633",42,866,Point-And-Click
Full Throttle Remastered,$2.99,88.18%,Apr 2017,"10,947",18,422,Point-And-Click
Orwell: Keeping an Eye On You,$2.49,88.17%,Oct 2016,"40,355",26,"154,375",Point-And-Click
Kathy Rain: Director's Cut,$14.99,88.16%,Oct 2021,"4,852",11,179,Point-And-Click
When The Past Was Around - Prologue,Free,88.16%,Nov 2019,"2,026",0,14,Point-And-Click
The Star Named EOS,$14.99,88.15%,Jul 2024,"4,602",1,88,Point-And-Click
Melvor Idle,$9.99,88.11%,Nov 2021,"25,578","3,238","11,867",Point-And-Click
Asleep - Ato 1,$9.99,88.11%,May 2024,"2,134",0,87,Point-And-Click
Coloring Game 4,Free,88.05%,Jul 2021,"2,019",35,624,Point-And-Click
Blackwell Unbound,$4.99,88.04%,Jan 2012,"1,680",1,109,Point-And-Click
PRIM,$15.99,88.03%,Oct 2024,"3,680",3,162,Point-And-Click
Grim Fandango Remastered,$14.99,87.96%,Jan 2015,"39,680",13,"1,500",Point-And-Click
The Escaper,$3.99,87.96%,Mar 2020,"1,338",1,186,Point-And-Click
Human-powered spacecraft,$0.99,87.95%,May 2018,623,0,37,Point-And-Click
Cell to Singularity - Evolution Never Ends,Free,87.87%,Nov 2021,"17,863","3,455","7,340",Point-And-Click
Hookah Haze,$17.99,87.87%,Jul 2024,"9,262",1,580,Point-And-Click
Wurroom,Free,87.87%,Nov 2019,806,0,14,Point-And-Click
Enigmatis 3: The Shadow of Karkhala,$14.99,87.84%,Aug 2016,"3,258",4,263,Point-And-Click
Lacey's Wardrobe,—,87.84%,Jan 2024,"2,223",0,62,Point-And-Click
Locke(d),Free,87.84%,Jan 2023,522,0,108,Point-And-Click
The Bookwalker: Thief of Tales,$14.99,87.81%,Jun 2023,"12,569",5,316,Point-And-Click
Bugtopia,$5.99,87.74%,May 2025,"1,955",63,"1,116",Point-And-Click
Five Nights at Freddy's 3,$7.99,87.65%,Mar 2015,"37,470",14,"3,212",Point-And-Click
Quern - Undying Thoughts,$24.99,87.62%,Nov 2016,"22,623",25,441,Point-And-Click
Sisyphus Reborn,Free,87.61%,Dec 2014,"1,151",0,42,Point-And-Click
Voices from the Sea,Free,87.59%,Sep 2014,"4,779",0,52,Point-And-Click
Red Comrades Save the Galaxy: Reloaded,$0.79,87.54%,Feb 2016,"2,673",6,407,Point-And-Click
100 hidden birds,$1.99,87.54%,Dec 2020,207,2,101,Point-And-Click
In Sink: A Co-Op Escape Prologue,Free,87.51%,Feb 2023,"6,080",13,"1,323",Point-And-Click
WORLD OF HORROR,$19.99,87.48%,Oct 2023,"64,931",21,"2,637",Point-And-Click
Bad Dream: Coma,$8.99,87.48%,Mar 2017,"4,615",2,114,Point-And-Click
100 hidden snails 2,$2.99,87.46%,Feb 2021,129,0,"1,984",Point-And-Click
Strangeland,$14.99,87.43%,May 2021,"4,207",0,115,Point-And-Click
Homebody,$19.99,87.41%,Jun 2023,"2,995",0,98,Point-And-Click
Kitten Adventures in City Park,Free,87.40%,Sep 2017,998,0,30,Point-And-Click
Beholder: Conductor,$13.99,87.39%,Apr 2025,"12,587",104,"1,348",Point-And-Click
Zup! 3,$1.99,87.39%,Jan 2017,"2,625",1,712,Point-And-Click
True Fear: Forsaken Souls Part 1,$8.99,87.38%,Oct 2016,"3,270",10,111,Point-And-Click
True Fear: Forsaken Souls Part 2,$9.99,87.36%,Nov 2018,"1,719",20,153,Point-And-Click
Poker Night at the Inventory,—,87.35%,Nov 2010,"11,261",9,"10,146",Point-And-Click
Polda 7,$17.99,87.32%,Apr 2022,"1,861",5,618,Point-And-Click
Cats Hidden in Georgia,$0.99,87.30%,Feb 2024,498,0,72,Point-And-Click
Home Safety Hotline,$14.99,87.28%,Jan 2024,"9,286",13,371,Point-And-Click
Eventide: Slavic Fable,$14.99,87.28%,Jan 2016,"2,093",1,"1,777",Point-And-Click
True Fear: Forsaken Souls Part 3,$9.99,87.28%,Apr 2025,"1,448",14,461,Point-And-Click
100 hidden cats 2,$0.59,87.28%,Jul 2021,313,0,"2,009",Point-And-Click
Nightmares from the Deep: The Cursed Heart,—,87.26%,Apr 2012,"1,855",2,271,Point-And-Click
Creepy Tale: Some Other Place,$9.99,87.26%,May 2024,"1,771",4,92,Point-And-Click
Adios,$17.99,87.25%,Mar 2021,"2,533",5,42,Point-And-Click
Agatha Knife,$11.99,87.24%,Apr 2017,"1,582",0,20,Point-And-Click
Sandboxels,$0.99,87.24%,May 2025,643,48,114,Point-And-Click
Call of Duty®: Modern Warfare® 3 (2011)Config,$19.99,87.19%,Nov 2011,—,1,17,Point-And-Click
The Office Quest,$5.99,87.18%,May 2018,"1,142",0,101,Point-And-Click
Darkarta: A Broken Heart's Quest Collector's Edition,$9.99,87.17%,Mar 2017,"1,539",0,600,Point-And-Click
100 hidden snails,$1.99,87.17%,Nov 2020,184,0,101,Point-And-Click
SIMULACRA,$4.99,87.13%,Oct 2017,"5,391",7,333,Point-And-Click
Hero of the Kingdom: The Lost Tales 1,$6.99,87.11%,Apr 2020,"1,662",2,164,Point-And-Click
Tiny Lands,$6.99,87.09%,Jan 2021,"2,409",2,132,Point-And-Click
Darkestville Castle,$14.99,87.08%,Sep 2017,"3,463",5,29,Point-And-Click
Knightly Passions,$11.99,87.06%,Apr 2024,"14,572",33,673,Point-And-Click
The Book of Unwritten Tales,$19.99,87.05%,Jul 2012,"4,195",7,343,Point-And-Click
Her Story,$9.99,87.03%,Jun 2015,"26,837",7,663,Point-And-Click
Clockwork Tales: Of Glass and Ink,$14.99,87.03%,Aug 2013,"1,997",2,"1,669",Point-And-Click
Torn Away,$14.99,87.00%,Sep 2023,"2,572",1,56,Point-And-Click
Creepy Tale 3: Ingrid Penance,$9.99,87.00%,Mar 2023,"2,404",2,121,Point-And-Click
Zup! 4,$1.99,86.99%,Feb 2017,"1,384",2,484,Point-And-Click
Summerland,Free,86.98%,Dec 2020,"2,693",0,107,Point-And-Click
Cat Museum,$4.99,86.96%,Mar 2022,"2,102",1,74,Point-And-Click
Doors: Paradox,$14.99,86.95%,Nov 2022,"4,402",15,341,Point-And-Click
Sherlock Holmes: Crimes and Punishments,$2.99,86.94%,Sep 2014,"48,399",71,889,Point-And-Click
Grim Legends 3: The Dark City,$14.99,86.93%,Jun 2016,"2,827",2,317,Point-And-Click
Morningstar: Descent to Deadrock,$2.99,86.93%,Feb 2015,"1,612",0,95,Point-And-Click
Papetura,$11.99,86.90%,May 2021,"6,730",0,84,Point-And-Click
A Guidebook of Babel,$14.99,86.88%,Aug 2023,"4,638",3,175,Point-And-Click
Chaos on Deponia,$1.99,86.87%,Nov 2012,"5,408",17,337,Point-And-Click
Cats and the Other Lives,$19.99,86.87%,Nov 2022,"4,279",3,113,Point-And-Click
Lair of the Clockwork God,$19.99,86.87%,Feb 2020,"2,042",0,41,Point-And-Click
100 hidden eternals,$0.59,86.86%,Dec 2020,174,1,"1,578",Point-And-Click
100 hidden dogs,$0.59,86.86%,Oct 2021,173,1,102,Point-And-Click
Watermelon Game,Free,86.82%,Nov 2023,560,4,393,Point-And-Click
The Dig®,$5.99,86.80%,Nov 1995,"3,384",6,143,Point-And-Click
I Can't Believe It's Not Gambling,$0.99,86.80%,Dec 2017,"1,524",0,350,Point-And-Click
Kyle is Famous: Complete Edition,$9.99,86.79%,Nov 2019,"2,066",1,108,Point-And-Click
Adam Wolfe,$5.99,86.77%,Oct 2016,"2,095",0,464,Point-And-Click
Syberia: The World Before,$39.99,86.70%,Mar 2022,"26,036",55,"1,302",Point-And-Click
Card Shark,$19.99,86.70%,Jun 2022,"16,355",9,"1,017",Point-And-Click
The Deed,$0.99,86.60%,Nov 2015,"5,972",13,"3,976",Point-And-Click
Harvester,$1.19,86.59%,Sep 1996,"3,698",6,132,Point-And-Click
Milo and the Christmas Gift,Free,86.59%,Dec 2023,"1,163",1,220,Point-And-Click
Unboxing the Cryptic Killer,$5.99,86.58%,Apr 2023,"4,452",5,387,Point-And-Click
My Friend is a Raven,Free,86.57%,Nov 2019,"3,090",0,23,Point-And-Click
GNOG,$9.99,86.56%,Jul 2018,"2,033",0,68,Point-And-Click
Mini Airways: Prologue,—,86.52%,May 2024,"1,267",0,651,Point-And-Click
King's Quest,Free,86.51%,Jul 2015,"24,699",16,721,Point-And-Click
The Old Tree,Free,86.51%,Feb 2012,"5,157",1,91,Point-And-Click
Windosill,$2.99,86.49%,May 2009,941,0,49,Point-And-Click
Corpse Party (2021),$9.99,86.44%,Oct 2021,"7,457",22,126,Point-And-Click
Pleasure Puzzle:Portrait 趣拼拼：肖像画,$0.49,86.43%,Sep 2018,"1,322",1,619,Point-And-Click
Broken Sword 2 - the Smoking Mirror: Remastered (2010),$2.03,86.42%,Oct 1997,"2,473",20,68,Point-And-Click
Factory Town Idle,$1.99,86.41%,Jan 2024,"2,747",56,"2,650",Point-And-Click
Myst III: Exile,$14.99,86.41%,May 2001,"1,802",5,57,Point-And-Click
Lucid Dream,Free,86.40%,May 2020,"1,645",0,73,Point-And-Click
AdVenture Capitalist,Free,86.36%,Mar 2015,"25,078","1,323","22,998",Point-And-Click
Happy Game,$13.13,86.35%,Oct 2021,"8,880",5,363,Point-And-Click
Trimps,Free,86.34%,May 2022,"1,553",765,"3,865",Point-And-Click
Urban Jungle,$7.79,86.30%,Mar 2025,"6,592",13,251,Point-And-Click
ENSCROLL,Free,86.29%,Dec 2024,386,12,716,Point-And-Click
Paradise Lust,$7.49,86.28%,May 2023,"7,396",93,312,Point-And-Click
Edna & Harvey: The Breakout - Anniversary Edition,$1.99,86.22%,Dec 2019,"2,130",12,89,Point-And-Click
LUNA The Shadow Dust,$12.61,86.21%,Feb 2020,"10,394",3,245,Point-And-Click
100 Robo Cats,Free,86.19%,Feb 2024,957,0,937,Point-And-Click
Island Farmer - Jigsaw Puzzle,$1.99,86.17%,Apr 2021,920,1,40,Point-And-Click
9 Clues 2: The Ward,$14.99,86.14%,Jul 2015,"1,505",1,"1,449",Point-And-Click
Fischer's Fishing Journey,$7.99,86.13%,Aug 2025,"3,712",784,"4,219",Point-And-Click
Monument Valley 3,$14.99,86.11%,Jul 2025,"5,934",7,547,Point-And-Click
The Book of Unwritten Tales 2,$29.99,86.10%,Feb 2015,"8,102",4,419,Point-And-Click
Star Trek: Resurgence,$24.99,86.04%,May 2024,"9,257",18,660,Point-And-Click
Lorelai,$8.99,86.01%,Apr 2019,"4,430",3,253,Point-And-Click
The Night of the Rabbit,$1.99,86.00%,May 2013,"5,927",20,774,Point-And-Click
The Longest Journey,$9.99,85.97%,Nov 2000,"5,921",4,362,Point-And-Click
Havsala: Into the Soul Palace,$11.99,85.96%,Jun 2022,"3,369",0,170,Point-And-Click
Mister Furry,$0.49,85.94%,Dec 2022,"5,709",9,458,Point-And-Click
Plantera,$0.59,85.91%,Jan 2016,"9,975",6,"1,937",Point-And-Click
CaseCracker2,$11.99,85.90%,May 2024,"4,114",4,"1,348",Point-And-Click
The Descendant,$1.49,85.86%,Mar 2016,"6,077",5,"128,847",Point-And-Click
Hero-U: Rogue to Redemption,$29.99,85.86%,Jul 2018,"3,959",1,209,Point-And-Click
The Vanishing of Ethan Carter,$19.99,85.85%,Sep 2014,"73,695",3,"1,443",Point-And-Click
Apollo Justice: Ace Attorney Trilogy,$19.99,85.84%,Jan 2024,"22,689",304,"4,453",Point-And-Click
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,$19.99,85.81%,Oct 2014,"6,943",3,356,Point-And-Click
Gibbous -  A Cthulhu Adventure,$19.99,85.78%,Aug 2019,"11,747",6,297,Point-And-Click
"I Have No Mouth, and I Must Scream",$9.99,85.77%,Oct 1996,"12,869",32,254,Point-And-Click
The Dark Eye: Memoria,$1.99,85.74%,Aug 2013,"6,926",8,919,Point-And-Click
Mr. Pumpkin 2: Kowloon walled city,$5.99,85.72%,Nov 2019,"1,406",1,108,Point-And-Click
"Please, Don’t Touch Anything",$4.99,85.70%,Mar 2015,"13,405",7,923,Point-And-Click
Abyss: The Wraiths of Eden,$14.99,85.69%,Oct 2012,"1,798",2,"1,798",Point-And-Click
Urban Myth Dissolution Center,$17.99,85.67%,Feb 2025,"18,874",47,"2,672",Point-And-Click
9 Clues: The Secret of Serpent Creek,$14.99,85.66%,Jul 2013,"1,366",2,"1,533",Point-And-Click
How To Cope With Boredom and Loneliness,Free,85.62%,Apr 2018,650,0,21,Point-And-Click
"That Dragon, Cancer",$9.99,85.61%,Jan 2016,"14,925",0,165,Point-And-Click
Storyteller,$8.99,85.59%,Mar 2023,"30,661",123,"1,499",Point-And-Click
Syberia,$12.99,85.58%,Sep 2002,"9,635",61,"1,292",Point-And-Click
After the Inferno,Free,85.49%,Aug 2022,"3,035",5,134,Point-And-Click
60 Parsecs!,$4.99,85.47%,Sep 2018,"18,206",40,727,Point-And-Click
MechaNika,$3.99,85.43%,Jul 2015,"1,936",0,202,Point-And-Click
Puzzle Agent,$0.99,85.37%,Jul 2010,"2,319",8,228,Point-And-Click
Breakout 13,$9.99,85.34%,Jan 2023,"21,582",5,"11,996",Point-And-Click
Broken Sword 5 - the Serpent's Curse,$4.99,85.34%,Jun 2014,"5,590",17,"1,101",Point-And-Click
Suzerain: Kingdom of RiziaDLC,$14.99,85.34%,Mar 2024,—,—,—,Point-And-Click
Oknytt,$4.99,85.33%,Jul 2013,980,1,554,Point-And-Click
Journey of a Roach,$1.04,85.32%,Nov 2013,"2,469",1,893,Point-And-Click
Kelvin and the Infamous Machine,$1.99,85.29%,Jul 2016,"5,745",2,101,Point-And-Click
Last Report,$4.99,85.29%,Jul 2025,"4,577",6,368,Point-And-Click
The Blackwell Legacy,$4.99,85.26%,Jan 2012,"2,885",2,348,Point-And-Click
Bunny Park,$4.99,85.26%,Jan 2020,"1,592",0,36,Point-And-Click
Edna & Harvey: Harvey's New Eyes,$1.99,85.25%,Oct 2012,"3,917",11,943,Point-And-Click
Goodbye Deponia,$1.99,85.24%,Oct 2013,"5,752",12,"1,103",Point-And-Click
FACEMINER,$7.99,85.21%,Feb 2025,"2,942",13,260,Point-And-Click
Unsolved Case,Free,85.16%,Nov 2022,"5,719",53,"1,087",Point-And-Click
Batman - The Telltale Series,$5.24,85.07%,Aug 2016,"48,017",241,"4,001",Point-And-Click
Poker Night 2,—,85.06%,Apr 2013,"7,857",12,"11,260",Point-And-Click
Looking Up I See Only A Ceiling,$1.99,85.04%,Mar 2023,"5,006",5,178,Point-And-Click
Life is Strange 2,Free,85.03%,Sep 2018,"84,143",284,"468,717",Point-And-Click
FAKEBOOK,$14.99,84.99%,Nov 2024,560,3,346,Point-And-Click
The House of Da Vinci 3,$19.99,84.95%,Dec 2022,"5,711",23,338,Point-And-Click
Lost Horizon,$9.99,84.95%,Sep 2010,"1,383",3,74,Point-And-Click
Down in Bermuda,$1.99,84.94%,Jan 2021,"2,267",9,188,Point-And-Click
Myst,$34.99,84.89%,Aug 2021,"17,769",24,481,Point-And-Click
realMyst: Masterpiece Edition,$17.99,84.89%,Feb 2014,"10,658",6,292,Point-And-Click
Goodbye Volcano High,$29.99,84.89%,Aug 2023,"7,114",3,291,Point-And-Click
Deponia,$0.99,84.86%,Aug 2012,"11,765",44,"1,257",Point-And-Click
Trash Goblin,$13.39,84.83%,May 2025,"10,466",80,396,Point-And-Click
Black Mirror II,$9.99,84.78%,Feb 2011,"1,708",11,53,Point-And-Click
Shardlight,$4.49,84.77%,Mar 2016,"5,379",0,98,Point-And-Click
Riven (1997),$5.99,84.77%,Oct 1997,"3,409",4,82,Point-And-Click
Beholder 2,$17.83,84.76%,Dec 2018,"36,128",99,"1,981",Point-And-Click
The Fall,$4.99,84.66%,May 2014,"12,069",0,423,Point-And-Click
Back to the Future: The Game,—,84.65%,Dec 2010,"5,469",2,448,Point-And-Click
The Inner World,$1.49,84.60%,Sep 2013,"2,994",3,98,Point-And-Click
The Tiny Bang Story,$4.99,84.56%,Apr 2011,"5,823",5,"164,840",Point-And-Click
A Game About,Free,84.55%,Nov 2018,792,0,30,Point-And-Click
Game Corp DX,$2.99,84.54%,Oct 2015,"8,769",0,498,Point-And-Click
"About Love, Hate and the other ones",$7.99,84.51%,Dec 2014,"1,247",0,195,Point-And-Click
Idol Manager,$19.99,84.46%,Jul 2021,"22,948",27,"2,930",Point-And-Click
OXENFREE II: Lost Signals,$19.99,84.43%,Jul 2023,"12,569",4,893,Point-And-Click
Realm Grinder,Free,84.41%,Jun 2017,"15,914",638,"6,265",Point-And-Click
Lamplight City,$8.00,84.41%,Sep 2018,"5,353",1,85,Point-And-Click
Rumu,$9.99,84.41%,Dec 2017,"2,306",0,49,Point-And-Click
Detective Di: The Silk Rose Murders,$2.52,84.40%,May 2019,"4,040",2,140,Point-And-Click
Anna's Quest,$19.99,84.39%,Jul 2015,"5,523",6,"1,021",Point-And-Click
Missing Translation,Free,84.33%,Sep 2015,"7,619",2,388,Point-And-Click
Teddy Floppy Ear - Mountain Adventure,—,84.26%,Jan 2015,860,2,992,Point-And-Click
Gemini Rue,$9.99,84.25%,Oct 2011,"6,191",3,257,Point-And-Click
Repair this!,$4.89,84.25%,Apr 2024,"1,449",7,289,Point-And-Click
The House of Da Vinci,$19.99,84.21%,Nov 2017,"14,142",61,772,Point-And-Click
Winter Cats,Free,84.18%,Feb 2024,"2,693",1,67,Point-And-Click
Welcome to Free Will - Episode 1,Free,84.15%,Sep 2021,"8,899",21,389,Point-And-Click
Stories Untold,$9.99,84.14%,Feb 2017,"10,163",2,374,Point-And-Click
Headliner: NoviNews,$13.99,84.13%,Oct 2018,"4,696",1,198,Point-And-Click
Sam & Max 301: The Penal Zone,—,84.13%,—,"1,586",0,156,Point-And-Click
One Night Stand,$2.99,84.12%,Nov 2016,"2,751",1,70,Point-And-Click
Know by heart,$19.99,84.10%,Feb 2022,"2,589",0,255,Point-And-Click
Malware,$2.99,84.09%,Aug 2024,"2,234",1,465,Point-And-Click
Death and Taxes,$12.99,84.06%,Feb 2020,"17,316",23,"1,121",Point-And-Click
That's not my Neighbor,$2.99,84.01%,Mar 2025,"9,268",109,"2,975",Point-And-Click
Beyond a Steel Sky,$6.99,83.98%,Jul 2020,"12,813",15,353,Point-And-Click
Dark Arcana: The Carnival,$14.99,83.96%,Oct 2012,"1,088",1,"2,280",Point-And-Click
The Cave,$2.99,83.95%,Jan 2013,"14,724",10,"2,320",Point-And-Click
Lust Epidemic,$9.99,83.91%,Dec 2019,"13,094",20,528,Point-And-Click
Old Man's Journey,$9.99,83.91%,May 2017,"11,393",1,180,Point-And-Click
The Genesis Order,$14.99,83.88%,Apr 2024,"31,431",117,"1,399",Point-And-Click
Murdered: Soul Suspect,$19.99,83.86%,Jun 2014,"33,628",25,"1,645",Point-And-Click
Beneath a Steel Sky (1994),Free,83.85%,Mar 1994,"1,801",2,44,Point-And-Click
Space Pilgrim Episode I: Alpha Centauri,Free,83.83%,Dec 2015,"3,092",1,"16,445",Point-And-Click
Corruption Town,$14.99,83.71%,Nov 2024,"9,954",29,805,Point-And-Click
Gray Matter,$9.99,83.71%,Apr 2014,"3,183",3,78,Point-And-Click
In Other Waters,$3.74,83.64%,Apr 2020,"13,500",7,166,Point-And-Click
LOOM™,$5.99,83.64%,Jan 1990,"2,033",2,18,Point-And-Click
Soul Gambler,$2.99,83.62%,Aug 2013,"1,793",0,"2,273",Point-And-Click
3D Aim Trainer,Free,83.59%,Jul 2021,"7,120",65,366,Point-And-Click
Tales of Monkey Island: Complete Season,$2.99,83.59%,Jul 2009,"1,992",3,294,Point-And-Click
Sam & Max 101: Culture Shock,—,83.59%,Oct 2006,"1,348",3,162,Point-And-Click
A Date in the Park,Free,83.58%,Nov 2014,"1,447",0,88,Point-And-Click
Cogs,$5.99,83.57%,Apr 2009,"1,286",1,"4,532",Point-And-Click
Tick Tock: A Tale for Two,$5.99,83.55%,Mar 2019,"18,020",9,"1,213",Point-And-Click
THE IMPOSSIBLE,$3.58,83.55%,Jul 2020,621,0,100,Point-And-Click
Beat Around The Bush,Free,83.55%,Feb 2025,460,3,191,Point-And-Click
100 Christmas Cats,Free,83.53%,Dec 2023,"2,222",9,"7,740",Point-And-Click
"Dude, Stop",$14.99,83.52%,Jun 2018,"7,715",7,158,Point-And-Click
Heroine's Quest: The Herald of Ragnarok,Free,83.49%,Mar 2014,"2,864",2,"2,078",Point-And-Click
Tales of the Neon Sea,$2.37,83.48%,Apr 2019,"17,277",10,691,Point-And-Click
Resonance,$14.99,83.40%,Jul 2012,"1,313",0,149,Point-And-Click
Noun Town Language Learning,$19.98,83.38%,Nov 2023,"8,402",1,56,Point-And-Click
Samorost 2,$4.99,83.38%,Dec 2009,"5,617",1,190,Point-And-Click
Hero of the Kingdom: The Lost Tales 2,$6.99,83.37%,Nov 2021,"1,643",4,195,Point-And-Click
The Dark Eye: Chains of Satinav,$1.99,83.35%,Jun 2012,"4,414",8,278,Point-And-Click
Andy's Apple Farm,$2.99,83.35%,Nov 2021,"2,130",0,34,Point-And-Click
Bulb Boy,$8.99,83.34%,Oct 2015,"3,494",32,"1,108",Point-And-Click
OPUS: The Day We Found Earth,$14.99,83.33%,Apr 2016,"8,983",0,71,Point-And-Click
The Dream Machine: Chapter 1 & 2,$3.99,83.32%,May 2012,"8,431",2,864,Point-And-Click
Sherlock Holmes and The Hound of The Baskervilles,$0.99,83.31%,Nov 2010,"1,295",6,90,Point-And-Click
Black Mirror III,$9.99,83.28%,Apr 2011,"1,629",3,44,Point-And-Click
Lydia,$3.99,83.24%,Jun 2017,"2,407",0,33,Point-And-Click
The Little Acre,$12.99,83.22%,Dec 2016,"4,778",0,31,Point-And-Click
The Inner World - The Last Wind Monk,$1.99,83.18%,Oct 2017,"2,598",6,87,Point-And-Click
The Terrible Old Man,Free,83.18%,Oct 2019,"1,165",0,26,Point-And-Click
Mind Snares: Alice's Journey,$14.99,83.08%,Apr 2015,"1,680",581,664,Point-And-Click
Tiny Room Stories: Town Mystery,$9.99,83.03%,Feb 2021,"1,682",2,98,Point-And-Click
In Sink: A Co-op Escape Adventure,$7.49,83.02%,Nov 2024,"6,143",80,834,Point-And-Click
Unforeseen Incidents,$10.80,82.96%,May 2018,"9,958",2,88,Point-And-Click
Willy Morgan and the Curse of Bone Town,$19.99,82.87%,Aug 2020,"2,798",2,74,Point-And-Click
Marvel's Guardians of the Galaxy: The Telltale Series,—,82.85%,Apr 2017,"26,683",1,906,Point-And-Click
Children of Silentown,$19.99,82.83%,Jan 2023,"10,774",7,285,Point-And-Click
