Name,Price,Rating,Release,Follows,Online,Peak,Genre
Life Makeover,Free,80.03%,Nov 2023,"3,881",164,449,God-Game
Happy Sheepies,$12.99,79.96%,Jul 2024,"2,336",12,202,God-Game
SimCity™ 4 Deluxe Edition,$4.99,79.91%,Sep 2003,"32,560",410,"5,206",God-Game
Terra Firma 2,$19.99,79.89%,Oct 2025,"2,708",11,57,God-Game
Color Souls,$4.99,79.83%,Jun 2021,90,0,4,God-Game
Myths and Legends,$17.99,79.83%,Dec 2024,200,0,5,God-Game
These Doomed Isles: The First God,—,79.83%,May 2023,"1,652",0,410,God-Game
FALL,$2.24,79.79%,Oct 2024,598,0,45,God-Game
Our world has not decayed,$1.99,79.77%,Oct 2019,"3,020",0,366,God-Game
Cats in Cozy Rooms DemoDemo,Free,79.71%,Feb 2025,—,0,11,God-Game
Exodus Borealis,$19.99,79.68%,Nov 2021,"2,335",2,64,God-Game
Underworld Overseer,$19.99,79.65%,Oct 2024,741,0,10,God-Game
Barold,$3.99,79.58%,Oct 2022,55,0,8,God-Game
Neon Souls,$4.99,79.58%,Oct 2021,93,0,3,God-Game
The Disguiser Of Fate,$2.99,79.52%,Dec 2019,351,0,5,God-Game
Desktop Fishes,$4.79,79.48%,Nov 2025,488,20,122,God-Game
Dungeons 2,$19.99,79.48%,Apr 2015,"31,814",24,"11,705",God-Game
TasteMaker,$11.99,79.43%,Apr 2023,"10,212",9,814,God-Game
Holy Shot,$5.99,79.42%,Sep 2025,367,0,42,God-Game
SudoKats,$1.99,79.35%,Aug 2021,177,0,8,God-Game
Trump Simulator 2025,$1.99,79.28%,Mar 2025,239,0,17,God-Game
FortressCraft : Chapter 1,$9.99,79.23%,Apr 2021,433,1,8,God-Game
IDUN Prologue - Frontline Survival,Free,79.21%,Jan 2025,614,0,39,God-Game
FootLOL: Epic Soccer League,$9.99,79.14%,Aug 2013,"4,987",0,"1,310",God-Game
Loafing Town,$6.99,79.09%,Nov 2025,"1,332",677,"2,286",God-Game
Hi.,$0.99,79.05%,Sep 2025,75,0,6,God-Game
WW2 Rebuilder: Germany Prologue,Free,79.04%,Jul 2022,"3,347",1,360,God-Game
Story of Animal Sprite,$8.99,79.03%,May 2023,276,2,39,God-Game
Holy Shit,Free,78.89%,May 2022,181,0,12,God-Game
Black Screen,Free,78.78%,May 2024,130,5,17,God-Game
Microcivilization,$17.99,78.78%,Nov 2023,"21,233",41,"2,380",God-Game
Protect My Cheese,Free,78.74%,Oct 2022,82,0,8,God-Game
The Universim,$29.99,78.70%,Jan 2024,"192,899",72,"2,825",God-Game
My Pet Femboy,$2.99,78.69%,Mar 2025,57,0,2,God-Game
Xon,$4.99,78.69%,May 2023,38,0,12,God-Game
Hexagod,$7.99,78.65%,Mar 2025,579,0,16,God-Game
Townsmen VR,$24.79,78.65%,Mar 2022,"5,251",1,51,God-Game
Gridworld,$0.99,78.62%,Dec 2015,"1,172",4,309,God-Game
Scarecropia,$9.99,78.57%,Jan 2025,623,0,35,God-Game
Kring,$4.99,78.44%,Aug 2024,90,0,7,God-Game
Strange Seed,$14.99,78.38%,Nov 2025,"4,181",37,275,God-Game
Borıng.,Free,78.33%,Mar 2025,103,1,13,God-Game
Inquisitor’s Heart and Soul,$1.40,78.29%,Nov 2025,973,3,198,God-Game
EarthRoyale,$7.99,78.26%,Apr 2024,603,2,33,God-Game
Reyher Austerich's Garden worlds Adventure,$4.99,78.22%,Aug 2025,486,0,42,God-Game
I Am a Rock,$1.99,78.16%,Feb 2022,238,0,3,God-Game
Putin VS Zombies,$0.99,78.14%,Sep 2021,"4,815",0,5,God-Game
VOENKOMAT,$1.99,77.96%,Apr 2023,99,0,74,God-Game
Primordial Empire DemoDemo,Free,77.87%,Apr 2025,—,1,56,God-Game
Urban Mage,$2.99,77.87%,Mar 2022,88,0,2,God-Game
Woodland Empire,$4.99,77.87%,Oct 2022,207,0,8,God-Game
Tidal Tribe,$14.99,77.51%,Jul 2019,"1,173",2,32,God-Game
Universe Sandbox Legacy,—,77.42%,Apr 2011,"19,637",8,"3,326",God-Game
How Much Items - Animals,$199.99,77.41%,Feb 2025,30,0,2,God-Game
Fish Game - Free Fish PackDLC,Free,77.41%,Feb 2025,—,—,—,God-Game
Creatures Docking Station - Creatures 3DLC,$5.99,77.41%,Nov 1999,—,—,—,God-Game
CapitalismCraft,$8.99,77.40%,Jan 2025,109,0,3,God-Game
Quench,$19.99,77.40%,Aug 2019,666,0,5,God-Game
The Tenants,$19.99,77.38%,Mar 2021,"46,022",100,"4,583",God-Game
Inspiral: Echoes of Gravity,$3.99,77.30%,Nov 2025,128,0,9,God-Game
BoomTown! Deluxe,$0.49,77.30%,Oct 2016,611,0,"2,680",God-Game
Rogue AI Simulator,$11.99,77.23%,Jan 2023,"5,390",4,264,God-Game
HAINYA WORLD,$14.99,77.12%,Aug 2023,986,0,45,God-Game
Paper Beast - Folded Edition,$16.99,77.01%,Oct 2020,980,0,17,God-Game
Hearthlands,$11.19,76.98%,Apr 2017,"7,660",0,382,God-Game
Rise to Ruins - The Living Soundtrack!Music,$2.99,76.97%,Oct 2014,—,—,—,God-Game
rymdkapsel,$7.99,76.96%,Jan 2014,"1,267",0,105,God-Game
The Divine Deception,$14.98,76.92%,Dec 2021,64,0,8,God-Game
Eternal Survival,$2.49,76.90%,Oct 2025,23,0,4,God-Game
Mini Zen Garden,$3.99,76.90%,Mar 2024,143,0,2,God-Game
Exodus,$1.99,76.90%,Apr 2024,52,0,2,God-Game
Stella Pastoris,$7.99,76.90%,Oct 2022,271,0,4,God-Game
Colormeleons,$0.99,76.71%,May 2020,74,0,107,God-Game
Darwinia,$11.99,76.57%,Jul 2005,"1,969",2,284,God-Game
I dont Fall,$6.99,76.51%,May 2024,154,0,96,God-Game
MiniMap Kingdom,$2.98,76.48%,Aug 2023,915,0,7,God-Game
Neongarten,$6.99,76.44%,Apr 2025,"1,018",1,33,God-Game
Flooded,$12.99,76.43%,Apr 2023,"3,370",1,74,God-Game
Kevin(1997-2077),$2.99,76.37%,Feb 2024,275,0,15,God-Game
Relax Simulator,$1.99,76.34%,Feb 2020,37,0,3,God-Game
Ultimate Arena,$4.99,76.32%,Aug 2016,"2,126",0,"1,878",God-Game
Gold Gold Adventure Gold,$24.99,76.28%,Jul 2025,"5,201",6,203,God-Game
Reus,$1.99,76.25%,May 2013,"17,512",11,"4,252",God-Game
Last Light,$15.99,76.17%,Aug 2021,"1,378",0,51,God-Game
Anime Hunter,$0.49,76.13%,Dec 2022,46,0,5,God-Game
天气,$0.99,76.13%,Sep 2021,107,0,3,God-Game
Ardarium,$0.99,76.13%,Sep 2021,51,0,4,God-Game
Zeus Begins,$5.99,76.13%,Aug 2019,62,0,2,God-Game
BUGWORLD:ONLINE PRESENTS MITCH MAKER,Free,75.82%,Sep 2020,90,0,4,God-Game
Creatures Docking Station - Breed PacksDLC,Free,75.71%,Oct 2002,—,—,—,God-Game
Human Factory,$4.99,75.71%,Feb 2024,117,0,4,God-Game
Bungo's Bungite Collector,Free,75.64%,Jun 2024,38,0,4,God-Game
Orb of Aeternum,$4.99,75.44%,Mar 2024,294,0,4,God-Game
The Amazing Shrinking Giraffe,$3.99,75.34%,Feb 2020,420,0,10,God-Game
Dungeon Tycoon,$14.99,75.25%,Sep 2024,"9,426",32,"1,533",God-Game
Multiply Factory,$4.99,75.10%,Jul 2022,158,0,14,God-Game
Genesis of a Small God,$17.99,75.07%,Nov 2024,"1,797",0,17,God-Game
Tethered,$18.99,75.07%,Feb 2017,"3,531",0,36,God-Game
CREAM SODA CLUB,Free,75.03%,May 2023,86,0,6,God-Game
Desktop Forest,$0.99,75.00%,Aug 2025,33,0,4,God-Game
Golden Mansion,$1.99,75.00%,Nov 2024,7,0,2,God-Game
Elon Simulator - Spend Like A Trillionaire,$0.99,75.00%,Oct 2023,59,0,2,God-Game
航天计划,$0.99,75.00%,Nov 2021,46,0,2,God-Game
The Unbreakable Chain,$5.00,75.00%,Feb 2021,25,0,1,God-Game
Wildilfe Park 3 - AlaskaDLC,$8.99,75.00%,Sep 2017,—,—,—,God-Game
Reberryon,Free,74.78%,Jun 2024,89,0,5,God-Game
Lifecraft,$22.99,74.67%,Apr 2024,"2,912",1,83,God-Game
Constellations: Puzzles in the Sky,$3.99,74.63%,May 2022,122,0,4,God-Game
Spectral Scream,$9.99,74.62%,Aug 2024,"2,416",0,895,God-Game
