Name,Price,Rating,Release,Follows,Online,Peak,Genre
Thea: The Awakening,$9.99,83.05%,Nov 2015,"45,239",32,"1,742",Card-Game
Zet Zillions,$9.99,83.04%,May 2024,"3,633",2,370,Card-Game
Magic: The Gathering - Duels of the Planeswalkers 2012,—,83.04%,Jun 2011,"2,355",15,"6,206",Card-Game
Dungeon Deck,$4.99,83.00%,Nov 2024,161,3,10,Card-Game
Alluris,$9.99,82.99%,Oct 2019,"1,282",0,144,Card-Game
Trials of Fire,$19.99,82.97%,Apr 2021,"17,867",14,"1,765",Card-Game
SpellRogue,$19.99,82.96%,Apr 2025,"10,743",47,"1,312",Card-Game
Rune Coliseum,$18.99,82.96%,Sep 2024,"9,983",0,"1,229",Card-Game
Border Pioneer,$14.99,82.96%,Feb 2025,"9,970",29,"4,834",Card-Game
Star Realms,Free,82.96%,Mar 2016,"3,838",73,233,Card-Game
Only False,$5.99,82.95%,Feb 2025,186,0,34,Card-Game
A Solitaire Mystery,$9.99,82.94%,Jul 2025,"1,141",4,243,Card-Game
Nitro Kid,$19.99,82.93%,Oct 2022,"3,785",0,155,Card-Game
The Spire of Mech Zero,$4.99,82.89%,Nov 2024,167,0,35,Card-Game
Dominion,Free,82.87%,Feb 2024,"8,312",137,863,Card-Game
Card Hunter,Free,82.86%,Jul 2015,"29,101",25,"5,800",Card-Game
Mahjong Soul,Free,82.86%,Jul 2024,"2,423",385,"1,187",Card-Game
Dimwood,$14.99,82.85%,Aug 2025,328,1,9,Card-Game
DEAD MAN'S HAND: Card Roulette Action,$4.99,82.85%,Apr 2024,286,0,17,Card-Game
Matching Meadows,$4.99,82.85%,Feb 2024,130,0,6,Card-Game
Looper Tactics,$10.99,82.84%,Aug 2023,"3,010",0,635,Card-Game
Yomi 2,$19.99,82.84%,Aug 2025,807,2,20,Card-Game
Vox Populi: Brazil 2022,$4.99,82.84%,Feb 2024,191,0,31,Card-Game
Ancient Enemy,$4.24,82.81%,Apr 2020,"2,111",0,177,Card-Game
Arena Story～Rouge And Princess Knight～,$8.99,82.80%,Mar 2023,543,0,9,Card-Game
Aotenjo: Infinite Hands,$9.99,82.78%,Jan 2025,"5,195",10,"1,449",Card-Game
Big Klondike - Classic Solitaire,Free,82.78%,Sep 2021,117,12,30,Card-Game
Mineral Defense,$14.99,82.76%,Nov 2024,715,8,270,Card-Game
NET.CRAWL DemoDemo,Free,82.70%,Feb 2025,—,0,14,Card-Game
Tiny Pasture - Ribbitribbit and Quackquack DLCDLC,Free,82.69%,Jun 2025,—,—,—,Card-Game
Minnano Gensokyo Single,$6.99,82.68%,Dec 2021,"1,465",0,200,Card-Game
Heretic's Fork,$9.99,82.66%,Sep 2023,"11,408",56,"2,769",Card-Game
Dream Quest,$9.99,82.64%,May 2014,"1,484",1,34,Card-Game
Magecraft: Spellbuilding,Free,82.56%,Sep 2025,148,4,37,Card-Game
TurnBreak,$7.99,82.55%,Aug 2025,193,0,10,Card-Game
Breach Wanderers,$14.99,82.54%,Jun 2023,"1,822",16,132,Card-Game
Tuggowar,$3.99,82.54%,Mar 2025,"1,164",7,63,Card-Game
Ballionaire,$12.34,82.52%,Dec 2024,"8,855",33,"2,701",Card-Game
Maiden And Lord,Free,82.48%,Mar 2025,"1,967",51,542,Card-Game
BLACKJACK and WAIFUS Hentai Version,$1.35,82.47%,Feb 2022,"2,771",2,377,Card-Game
Dark Lord,Free,82.47%,Aug 2024,"1,577",1,725,Card-Game
Oberty,$2.99,82.42%,Feb 2024,226,2,20,Card-Game
