Name,Price,Rating,Release,Follows,Online,Peak,Genre
Pikuniku,$12.99,92.93%,Jan 2019,"23,102",33,"2,123",Casual
A Short Hike,$7.99,96.70%,Jul 2019,"21,027",33,229,Casual
Doodle God,$1.49,72.22%,Sep 2015,"4,457",32,812,Casual
Blackwake,Free,79.29%,Feb 2020,"124,524",32,"6,159",Casual
KeyWe,$24.99,86.37%,Aug 2021,"12,603",32,581,Casual
Wonderful Everyday Down the Rabbit-Hole,$19.49,89.01%,Aug 2017,"11,543",32,137,Casual
The Jackbox Party Pack 2,$9.99,90.94%,Oct 2015,"12,634",32,"4,937",Casual
Pixel Game Maker MVApplication,$14.44,65.34%,Sep 2019,"16,274",31,152,Casual
Pit People®,$7.99,90.00%,Mar 2018,"79,309",31,"2,504",Casual
雀姬/姫麻雀,Free,53.84%,Aug 2019,"5,814",30,"1,216",Casual
War Rock,Free,58.05%,Feb 2019,"3,870",30,449,Casual
Construction Simulator 2015,$14.99,80.00%,Nov 2014,"40,228",30,"1,824",Casual
Death and Taxes,$12.99,84.06%,Feb 2020,"17,316",30,"1,121",Casual
Dungeons of Dredmor,$7.99,90.57%,Jul 2011,"6,485",30,"5,098",Casual
FIVE NIGHTS AT FREDDY'S: HELP WANTED,$29.99,93.18%,May 2019,"29,099",30,785,Casual
Trine Enchanted Edition,$14.99,93.25%,Jul 2009,"21,343",30,"2,659",Casual
Clicker Heroes 2,—,52.64%,Jul 2018,"25,151",29,"9,582",Casual
TransOcean: The Shipping Company,$19.99,71.39%,Sep 2014,"11,783",29,"1,304",Casual
Staxel,$4.99,76.49%,Apr 2019,"45,335",29,"2,644",Casual
"Love, Money, Rock'n'Roll",$4.99,77.68%,Aug 2022,"41,832",29,"4,153",Casual
BlackShot: Mercenary Warfare FPS,Free,53.76%,Jun 2016,"14,624",28,"2,182",Casual
Into The Flames,$19.99,79.61%,Jan 2023,"7,102",28,246,Casual
Faeria,$19.99,81.30%,Mar 2017,"25,851",28,"3,675",Casual
Eastward,$24.99,82.16%,Sep 2021,"106,852",28,"13,882",Casual
Ratropolis,$17.99,85.40%,Dec 2020,"23,325",28,"1,470",Casual
Car Mechanic Simulator 2015,$19.99,90.05%,Apr 2015,"40,130",28,"4,340",Casual
Sniper 3D Assassin: Free to Play,Free,62.58%,Sep 2018,"3,161",27,272,Casual
Tourist Bus Simulator,$29.99,65.14%,Dec 2018,"16,318",27,459,Casual
GRID,—,68.06%,Oct 2019,"19,125",27,"1,038",Casual
Swarm Simulator: Evolution,Free,73.86%,Feb 2019,717,27,440,Casual
Project Winter,$9.99,80.89%,May 2019,"95,714",27,"38,794",Casual
Pogostuck: Rage With Your Friends,$6.99,81.12%,Feb 2019,"4,635",27,"1,018",Casual
Paint Warfare,Free,82.21%,Mar 2022,"1,844",27,93,Casual
Lost Lands: A Hidden Object Adventure,Free,84.99%,Sep 2015,"2,571",27,423,Casual
ABZU,$4.99,90.91%,Aug 2016,"85,709",27,"1,329",Casual
Kitty Powers' Matchmaker,$9.99,91.49%,Apr 2015,"3,525",27,204,Casual
Narcissu 1st & 2nd,Free,92.22%,May 2007,"14,104",27,443,Casual
Higurashi When They Cry Hou - Ch.1 Onikakushi,Free,92.95%,May 2015,"16,872",27,543,Casual
Artifact,Free,47.17%,Nov 2018,"138,341",26,"60,646",Casual
Trials Fusion™,$3.99,65.62%,Apr 2014,"9,095",26,"2,500",Casual
Poker Legends: Texas Hold'em Poker Tournaments,Free,72.83%,Apr 2018,797,26,134,Casual
Seeds of Chaos,$19.99,76.52%,Jan 2020,"19,759",26,155,Casual
Amorous,Free,81.57%,Apr 2018,"16,438",26,438,Casual
Keplerth,$14.99,81.88%,May 2022,"40,736",26,"7,526",Casual
WAVESHAPER,$1.89,84.71%,May 2017,"1,137",26,121,Casual
FEZ,$9.99,90.38%,May 2013,"23,754",26,"2,571",Casual
Escape This,$0.49,49.08%,May 2016,242,25,"1,755",Casual
Drawful 2,$3.99,72.44%,Jun 2016,"10,476",25,"5,430",Casual
Chess Ultra,$12.99,72.52%,Jun 2017,"7,844",25,179,Casual
Circle Empires Rivals,$15.99,85.58%,Apr 2020,"8,391",25,621,Casual
Garden Paws,$19.99,86.61%,Dec 2018,"14,715",25,340,Casual
Rento Fortune: Online Dice Board Game (大富翁),$4.99,50.28%,Jul 2017,"14,873",24,"3,485",Casual
Pinball Arcade,Free,71.63%,Nov 2013,"8,499",24,417,Casual
Sword Art Online: Hollow Realization Deluxe Edition,$49.99,77.05%,Oct 2017,"103,048",24,"3,254",Casual
Obduction,$29.99,77.25%,Aug 2016,"47,309",24,"1,915",Casual
Audiosurf 2,$14.99,80.44%,May 2015,"20,008",24,473,Casual
Parkasaurus,$24.99,89.38%,Aug 2020,"26,834",24,953,Casual
Putt-Putt® Saves The Zoo,$6.99,90.45%,Dec 1995,"1,066",24,53,Casual
Agent A: A puzzle in disguise,$1.99,91.94%,Aug 2019,"5,936",24,319,Casual
Pajama Sam: No Need to Hide When It's Dark Outside,$6.99,92.05%,Oct 1996,"1,622",24,169,Casual
Aokana - Four Rhythms Across the Blue,$34.99,93.74%,Sep 2019,"19,962",24,484,Casual
Greyfox RPG,$1.26,72.43%,Feb 2015,"1,773",23,"3,385",Casual
CHUCHEL,$9.99,81.68%,Mar 2018,"13,170",23,294,Casual
Puyo Puyo™Tetris®,$13.99,81.96%,Feb 2018,"14,638",23,"1,368",Casual
Leisure Suit Larry - Wet Dreams Don't Dry,$1.49,82.31%,Nov 2018,"7,868",23,339,Casual
Scream Collector,Free,83.23%,Oct 2017,858,23,566,Casual
The Coin Game,$14.99,92.05%,Feb 2019,"10,452",23,332,Casual
The Panic Room. House of secrets,Free,57.38%,Apr 2016,"1,671",22,193,Casual
BLOCKADE,Free,73.32%,Nov 2014,"5,391",22,"2,026",Casual
Battle Islands,Free,73.78%,Aug 2014,"4,122",22,"1,002",Casual
Moving Out,$24.99,76.24%,Apr 2020,"22,640",22,652,Casual
Man of the House,$19.99,85.82%,Oct 2019,"22,193",22,"1,061",Casual
The Jackbox Party Pack,$9.99,86.71%,Nov 2014,"11,196",22,"3,913",Casual
Viscera Cleanup Detail: Santa's Rampage,$2.49,88.37%,Dec 2013,"6,805",22,686,Casual
Muv-Luv,$29.99,89.18%,Jul 2016,"8,345",22,204,Casual
Google Earth VR,Free,90.69%,Nov 2016,"15,469",22,791,Casual
Hyperdimension Neptunia Re;Birth1,$14.99,91.62%,Jan 2015,"50,338",22,"2,281",Casual
The Lab,Free,91.68%,Apr 2016,"26,605",22,927,Casual
Coffee Talk,$12.99,92.13%,Jan 2020,"29,195",22,673,Casual
Zup! S,$1.99,94.37%,Nov 2018,"6,183",22,722,Casual
Sid Meier's Starships,$14.99,50.11%,Mar 2015,"19,463",21,"3,404",Casual
Worm.is: The Game,Free,78.67%,May 2016,"5,745",21,"3,498",Casual
Barn Finders,$18.69,79.63%,Jun 2020,"17,817",21,"3,069",Casual
Faerie Solitaire Remastered,$14.99,80.23%,Dec 2017,306,21,162,Casual
Eufloria HD,$2.99,84.01%,Oct 2014,"2,503",21,115,Casual
DuckTales: Remastered,$3.74,85.16%,Aug 2013,"14,085",21,"2,052",Casual
Castle of Illusion,$14.99,87.15%,Sep 2013,"7,094",21,608,Casual
Coloring Game,Free,88.58%,Apr 2019,"3,430",21,593,Casual
Littlewood,$14.99,90.23%,Aug 2020,"35,570",21,"1,678",Casual
Feeding Frenzy 2 Deluxe,$0.99,92.59%,Aug 2006,"3,052",21,132,Casual
- Arcane Raise -,$0.99,58.67%,Mar 2017,650,20,"1,128",Casual
The LEGO Movie 2 Videogame,$29.99,61.76%,Feb 2019,"4,582",20,250,Casual
FortressCraft Evolved!,$12.99,70.19%,Nov 2015,"24,938",20,732,Casual
Might & Magic: Clash of Heroes,—,81.54%,Sep 2011,"7,108",20,"4,757",Casual
Réussir : Code de la Route - Nouvelle Édition (French Highway Code),$2.99,83.05%,Nov 2019,"1,226",20,77,Casual
"Cook, Serve, Delicious! 2!!",$3.74,85.70%,Sep 2017,"9,123",20,"1,532",Casual
Passpartout: The Starving Artist,$9.99,85.71%,Jun 2017,"23,990",20,481,Casual
Wytchwood,$19.99,89.41%,Dec 2021,"17,278",20,345,Casual
Aground,$14.99,89.58%,Apr 2020,"10,036",20,389,Casual
Chicken Invaders 5,$5.99,90.67%,Mar 2015,"1,595",20,60,Casual
Simply Chess,—,72.38%,Sep 2015,"5,591",19,596,Casual
Strife®,Free,74.46%,May 2015,"21,338",19,"3,435",Casual
Notruf 112 | Emergency Call 112,$14.98,74.59%,Nov 2016,"11,892",19,"1,332",Casual
Poker Night at the Inventory,—,87.35%,Nov 2010,"11,261",19,"10,146",Casual
CS2D,Free,87.67%,Dec 2004,"16,988",19,"1,418",Casual
ATRI -My Dear Moments-,$20.99,96.13%,Jun 2020,"49,290",19,772,Casual
Castle Clicker : Idle City Tycoon,Free,64.68%,Oct 2017,960,18,511,Casual
Train Sim World® 2020,$9.09,75.54%,Jul 2018,"35,258",18,"1,933",Casual
Broken Age,$2.84,81.46%,Jan 2014,"18,276",18,"3,260",Casual
Poker Night 2,—,85.06%,Apr 2013,"7,857",18,"11,260",Casual
Russian Life Simulator,$0.49,86.13%,May 2019,"9,630",18,"2,901",Casual
True Fear: Forsaken Souls Part 2,$9.99,87.36%,Nov 2018,"1,719",18,153,Casual
Grimm,—,89.29%,Jan 2014,"5,795",18,"30,886",Casual
Sudoku Universe / 数独宇宙,$1.49,90.95%,Dec 2017,"3,568",18,232,Casual
Ragnarok Clicker,—,69.96%,Aug 2016,"2,151",17,"3,402",Casual
Notes of Soul,$10.80,75.90%,Jan 2019,"46,054",17,"2,968",Casual
Rescue HQ - The Tycoon,$5.58,75.92%,May 2019,"14,606",17,"1,209",Casual
Zombie Defense,Free,80.62%,Sep 2016,"8,550",17,"2,369",Casual
Subspace Continuum,Free,82.74%,Jul 2015,"2,181",17,208,Casual
Stone Story RPG,$29.99,86.00%,Jul 2023,"8,746",17,739,Casual
Circle Empires,$8.99,86.25%,Aug 2018,"16,755",17,"1,011",Casual
Timberman,$0.99,90.62%,Sep 2015,"4,334",17,"4,296",Casual
Door Kickers: Action Squad,$13.99,92.04%,Sep 2018,"26,869",17,"2,454",Casual
Muv-Luv Alternative,$39.99,92.14%,Sep 2017,"11,898",17,200,Casual
We Become What We Behold [Fan-Made Port],Free,92.66%,Jul 2019,"4,547",17,443,Casual
To the Moon,$9.99,94.70%,Nov 2011,"71,139",17,637,Casual
The Treasures of Montezuma 3,$0.99,63.30%,May 2011,432,16,428,Casual
BERSERK and the Band of the Hawk,$59.99,79.37%,Feb 2017,"42,507",16,"1,271",Casual
Surgeon Simulator,$9.99,80.43%,Apr 2013,"18,353",16,"3,487",Casual
Emily is Away,Free,86.92%,Nov 2015,"15,054",16,"2,803",Casual
Child of Light,$4.49,89.18%,Apr 2014,"49,546",16,"2,696",Casual
Coloring Game 2,Free,93.02%,Jan 2020,"2,564",16,502,Casual
Hidden Folks,$14.99,93.67%,Feb 2017,"30,146",16,763,Casual
Slingshot people,$0.99,41.35%,Oct 2018,"1,590",15,"3,153",Casual
Bridge Constructor,$0.99,73.26%,Oct 2013,"3,074",15,400,Casual
Barro,$0.49,76.24%,Mar 2018,"1,884",15,"2,291",Casual
Weedcraft Inc,$19.99,76.97%,Apr 2019,"12,144",15,"1,609",Casual
Disneyland Adventures,$5.99,84.69%,Sep 2018,"3,590",15,103,Casual
Granny Simulator,$4.99,86.98%,Aug 2019,"7,594",15,172,Casual
Move or Die,$14.99,87.57%,Jan 2016,"74,659",15,"2,038",Casual
SpaceChem,$9.99,88.88%,Mar 2011,"9,025",15,"1,962",Casual
Voxelgram,$9.99,91.55%,Nov 2019,896,15,95,Casual
Idle Racing GO: Clicker Tycoon,Free,51.36%,Jan 2019,703,14,223,Casual
Tabletopia,Free,61.08%,Dec 2016,"9,208",14,"1,207",Casual
Hokko Life,$3.99,65.11%,Sep 2022,"29,227",14,"1,020",Casual
Team Sonic Racing™,$39.99,70.97%,May 2019,"15,658",14,"1,056",Casual
Cubic Castles,Free,72.12%,Aug 2014,"14,515",14,"1,348",Casual
Democracy 3,$24.99,72.55%,Oct 2013,"27,892",14,"2,674",Casual
Minecraft: Story Mode - A Telltale Games Series,—,75.50%,Oct 2015,"85,702",14,"6,423",Casual
Fishing Sim World®: Pro Tour,$19.99,75.73%,Sep 2018,"5,219",14,215,Casual
Hasbro's BATTLESHIP,$12.49,77.25%,Aug 2018,"2,293",14,133,Casual
Nonogram - Master's Legacy,Free,79.53%,Nov 2018,490,14,55,Casual
Virtual Rides 3 - Funfair Simulator,$24.99,83.43%,Mar 2017,"4,758",14,121,Casual
Tick Tock: A Tale for Two,$5.99,83.55%,Mar 2019,"18,020",14,"1,213",Casual
The Cave,$2.99,83.95%,Jan 2013,"14,724",14,"2,320",Casual
MUSYNX,$3.99,86.38%,Dec 2018,"12,923",14,458,Casual
The Deed,$0.99,86.60%,Nov 2015,"5,972",14,"3,976",Casual
ibb & obb,$11.99,86.96%,May 2014,"25,559",14,"1,076",Casual
Octogeddon,$8.88,87.39%,Feb 2018,"2,538",14,156,Casual
Marble It Up! Ultra,$8.99,87.54%,Nov 2018,"3,472",14,172,Casual
LUMINES REMASTERED,$14.99,88.38%,Jun 2018,"1,941",14,74,Casual
DEEEER Simulator: Your Average Everyday Deer Game,$14.99,89.01%,Nov 2021,"18,087",14,292,Casual
Turbo Dismount™,$9.99,90.40%,May 2014,"18,711",14,761,Casual
Outlaws of the Old West,$19.99,58.48%,Mar 2019,"41,106",13,"4,751",Casual
BRINK,Free,62.12%,May 2011,"30,317",13,"16,824",Casual
Food Truck Simulator,$8.99,66.67%,Sep 2022,"11,862",13,"1,115",Casual
Farm Manager 2018,$19.99,69.79%,Apr 2018,"18,341",13,"3,940",Casual
Tap Tap Infinity,Free,70.99%,Jun 2015,"1,629",13,"2,166",Casual
THE GAME OF LIFE,$6.49,71.07%,Nov 2015,"4,424",13,340,Casual
Tiny Rails,$9.99,71.12%,Aug 2017,"3,216",13,153,Casual
Pixel Puzzles Traditional Jigsaw Puzzles,Free,72.05%,Nov 2019,"1,081",13,105,Casual
Merchant,Free,73.33%,Jan 2015,"1,507",13,633,Casual
Big Pharma,$24.99,74.58%,Aug 2015,"25,888",13,"2,614",Casual
Nidhogg 2,$5.39,77.91%,Aug 2017,"11,085",13,327,Casual
Beavers Be Dammed,Free,81.49%,Jan 2018,"2,873",13,175,Casual
Sinking Simulator,$0.99,82.39%,May 2013,"4,711",13,325,Casual
Distant Space,$0.99,82.82%,Dec 2016,"1,210",13,"26,557",Casual
Bad Guys at School,$4.99,82.97%,Jun 2020,"4,526",13,83,Casual
Nexomon,$9.99,84.40%,Jul 2020,"5,696",13,259,Casual
Puzzle Agent,$0.99,85.37%,Jul 2010,"2,319",13,228,Casual
Mini Ninjas,$1.49,86.45%,Sep 2009,"8,983",13,255,Casual
Synth Riders,$15.99,87.15%,Jul 2018,"5,542",13,144,Casual
Glass Masquerade 2: Illusions,$4.99,87.57%,Feb 2019,"4,873",13,932,Casual
Dream Daddy: A Dad Dating Simulator,$14.99,88.65%,Jul 2017,"42,666",13,"14,471",Casual
Horizon Chase Turbo,$19.99,89.80%,May 2018,"8,720",13,226,Casual
Grim Legends: The Forsaken Bride,$14.99,90.69%,Feb 2014,"2,654",13,"2,931",Casual
Infestation: The New Beginning,Free,42.16%,—,"38,101",12,"15,373",Casual
"MovieMator Video Editor Pro - Movie Maker, Video Editing SoftwareApplication",$14.99,55.26%,Dec 2018,"4,154",12,42,Casual
La Tale,Free,57.14%,Nov 2017,"2,599",12,149,Casual
Time Warpers,$4.99,77.81%,Jan 2020,"4,360",12,280,Casual
Scribblenauts Unmasked: A DC Comics Adventure,$1.99,78.41%,Sep 2013,"11,186",12,647,Casual
Dead Age,$1.49,79.22%,Jul 2016,"22,741",12,888,Casual
PuzzleQuest: Challenge of the Warlords,$9.99,82.60%,Oct 2007,"2,429",12,"1,392",Casual
Unspottable,$9.99,84.02%,Oct 2020,"5,466",12,592,Casual
Down in Bermuda,$1.99,84.94%,Jan 2021,"2,267",12,188,Casual
Tiny Town VR,$14.99,87.38%,Aug 2017,"2,954",12,58,Casual
Emily is Away <3,$9.99,88.58%,Apr 2021,"10,011",12,882,Casual
Mutilate-a-Doll 2,$9.00,88.81%,Mar 2019,"2,821",12,108,Casual
Ken Follett's The Pillars of the Earth,$1.99,89.63%,Aug 2017,"37,648",12,476,Casual
Cattails | Become a Cat!,$14.99,91.64%,Dec 2017,"10,148",12,442,Casual
Little Busters! English Edition,$34.99,92.28%,Nov 2017,"8,275",12,179,Casual
Epic Battle Fantasy 4,$14.99,92.84%,Feb 2014,"13,425",12,"1,128",Casual
Summer Pockets,$44.99,94.82%,Jun 2018,"16,518",12,236,Casual
International Snooker,—,61.37%,Jan 2013,703,11,79,Casual
Train Fever,$19.99,63.16%,Sep 2014,"17,261",11,"3,406",Casual
DRIFT CE,$8.99,70.35%,Jun 2021,"29,519",11,827,Casual
No-brainer Heroes 挂机吧！勇者,$9.99,71.88%,Nov 2019,"5,091",11,"1,591",Casual
JUMP FORCE,—,72.29%,Feb 2019,"127,146",11,"9,885",Casual
Hero of the Kingdom III,$9.99,75.23%,Aug 2018,"2,589",11,373,Casual
PHOGS!,$4.99,76.49%,Dec 2020,"10,201",11,511,Casual
MONMUSU,Free,77.83%,May 2018,"23,458",11,"4,291",Casual
Desktop Dungeons,$14.99,80.52%,Apr 2023,"12,794",11,"3,012",Casual
BADLAND: Game of the Year Edition,$9.99,82.39%,May 2015,"9,405",11,367,Casual
Knights of Pen and Paper 2,$7.99,83.79%,Oct 2015,"10,876",11,661,Casual
Train Valley,$9.99,86.29%,Sep 2015,"19,670",11,"1,000",Casual
Ooblets,$29.99,86.84%,Oct 2023,"33,024",11,"1,114",Casual
Gaokao.Love.100Days,$5.69,87.15%,May 2015,"34,271",11,456,Casual
Renowned Explorers: International Society,$4.99,87.73%,Sep 2015,"26,816",11,915,Casual
Hidden Through Time,$7.99,89.75%,Mar 2020,"8,393",11,296,Casual
Samorost 3,$19.99,90.15%,Mar 2016,"40,753",11,468,Casual
Hexcells Plus,$2.99,90.51%,Feb 2014,"1,029",11,211,Casual
Peggle Extreme,Free,90.52%,Sep 2007,"1,018",11,165,Casual
9-nine-:Episode 1,$19.99,90.67%,Feb 2019,"8,334",11,81,Casual
The Darkside Detective: A Fumble in the Dark,$6.74,91.08%,Apr 2021,"6,411",11,216,Casual
Wandersong,$4.99,91.32%,Sep 2018,"5,958",11,226,Casual
Botanicula,$14.99,91.88%,May 2012,"15,102",11,428,Casual
Cinderella Phenomenon - Otome/Visual Novel,Free,92.47%,Apr 2017,"8,796",11,354,Casual
NEKOPARA Vol. 3,$9.99,94.16%,May 2017,"53,099",11,"2,571",Casual
Super Hexagon,$2.99,94.64%,Nov 2012,"8,105",11,"2,650",Casual
Iron Snout,Free,95.20%,Jan 2016,"15,862",11,"1,373",Casual
Autobahn Police Simulator 2,$19.99,56.80%,Dec 2017,"3,146",10,209,Casual
War Trigger 3,Free,58.90%,Dec 2015,"26,925",10,"1,843",Casual
Snowtopia: Ski Resort Builder,$6.24,59.68%,Dec 2022,"10,449",10,577,Casual
Dragon Saga,Free,63.21%,Oct 2010,"6,757",10,599,Casual
Townsmen - A Kingdom Rebuilt,$19.99,67.86%,Feb 2019,"7,416",10,751,Casual
Evolve Stage 2,—,69.26%,Feb 2015,"259,975",10,"51,127",Casual
Yooka-Laylee,$19.99,73.15%,Apr 2017,"27,031",10,"6,508",Casual
Reus,$1.99,76.25%,May 2013,"17,512",10,"4,252",Casual
Out of Space,$14.99,76.83%,Feb 2020,"11,397",10,331,Casual
CHKN,Free,76.87%,Apr 2016,"14,388",10,289,Casual
Universe Sandbox Legacy,—,77.42%,Apr 2011,"19,637",10,"3,326",Casual
Evoland Legendary Edition,$19.99,77.79%,Feb 2019,"4,083",10,283,Casual
DORAEMON  STORY OF SEASONS,$49.99,78.32%,Oct 2019,"23,923",10,"1,478",Casual
Infectonator 3: Apocalypse,$12.99,79.35%,May 2018,"6,871",10,411,Casual
AKIBA'S TRIP: Undead ＆ Undressed,$7.99,81.82%,May 2015,"44,151",10,507,Casual
#monstercakes,$0.99,83.01%,May 2017,568,10,"1,107",Casual
Calico,$11.99,84.21%,Dec 2020,"11,749",10,399,Casual
Loading Screen Simulator,Free,84.33%,Jul 2017,"3,908",10,"1,079",Casual
Figment,$19.99,84.48%,Sep 2017,"9,583",10,"4,232",Casual
Paradiddle,$24.99,85.56%,Nov 2022,"3,033",10,34,Casual
Miss Neko,$0.99,85.89%,Aug 2019,"12,795",10,"1,021",Casual
Vacation Simulator,$13.99,86.13%,Apr 2019,"6,580",10,426,Casual
Contraption Maker,$12.99,86.62%,Jul 2014,"3,928",10,332,Casual
Happy Room,$4.99,87.02%,Dec 2016,"9,042",10,"1,530",Casual
Timberman VS,$1.99,87.78%,Oct 2018,"1,068",10,"2,649",Casual
Assemble with Care,$7.99,88.22%,Mar 2020,"9,224",10,561,Casual
Cheeky Chooks,Free,89.65%,Nov 2018,"3,097",10,427,Casual
Freddi Fish and the Case of the Missing Kelp Seeds,$6.99,90.43%,Oct 1994,"1,577",10,71,Casual
AudioSurf,$9.99,92.91%,Feb 2008,"14,507",10,"5,977",Casual
16bit Trader,$2.99,50.33%,Jun 2015,522,9,"1,345",Casual
Crown and Council,Free,62.75%,Jan 2017,892,9,725,Casual
To The Rescue!,$8.99,64.75%,Nov 2021,"7,669",9,575,Casual
Everybody's Gone to the Rapture,$4.99,66.31%,Apr 2016,"27,841",9,191,Casual
KROSMAGA,Free,71.98%,Apr 2017,"4,155",9,794,Casual
Snake Pass,$19.99,77.06%,Mar 2017,"10,815",9,"3,406",Casual
BRAIN / OUT,Free,80.22%,Feb 2017,"18,334",9,"2,032",Casual
Myst: Masterpiece Edition,$5.99,81.54%,Jan 1999,"2,750",9,74,Casual
Sherlock Holmes and The Hound of The Baskervilles,$0.99,83.31%,Nov 2010,"1,295",9,90,Casual
The Tiny Bang Story,$4.99,84.56%,Apr 2011,"5,823",9,"164,840",Casual
Pool Nation,$6.99,85.69%,Oct 2013,"3,803",9,831,Casual
Sanctum,$9.99,85.74%,Apr 2011,"15,030",9,"7,380",Casual
Tasty Planet: Back for Seconds,$7.99,86.49%,Mar 2016,"1,766",9,139,Casual
Taiji,$24.99,86.50%,Sep 2022,"3,255",9,733,Casual
Orion Sandbox Enhanced,$1.99,87.89%,Sep 2018,"1,325",9,46,Casual
Grow Home,$1.99,88.67%,Feb 2015,"23,082",9,712,Casual
A Story About My Uncle,$14.99,89.69%,May 2014,"32,638",9,"190,590",Casual
12 Labours of Hercules,$2.99,89.80%,Mar 2015,"1,163",9,"1,535",Casual
Kao the Kangaroo: Round 2 (2003 re-release),$1.99,90.48%,Jun 2019,"5,109",9,"3,667",Casual
Eleven Table Tennis,$29.99,90.57%,Jun 2016,"6,793",9,147,Casual
Braid,$14.99,90.67%,Apr 2009,"17,010",9,947,Casual
Amairo Chocolate,$24.99,91.78%,Mar 2020,"6,848",9,66,Casual
Neighbours from Hell Compilation,—,93.44%,Feb 2004,"9,314",9,101,Casual
Superflight,$2.99,93.59%,Nov 2017,"13,771",9,613,Casual
Hometopia,$8.99,56.00%,Apr 2025,"18,658",8,686,Casual
Pure Pool,$9.99,57.07%,Jul 2014,"1,572",8,122,Casual
BLOCKADE 3D,Free,58.20%,Nov 2014,"25,432",8,"6,968",Casual
PAC-MAN™ CHAMPIONSHIP EDITION 2,$12.99,67.96%,Sep 2016,"3,279",8,972,Casual
My Little Blacksmith Shop,$9.99,68.36%,Jan 2017,"6,039",8,105,Casual
Bee Simulator,$7.20,71.61%,Nov 2020,"9,603",8,85,Casual
Comedy Night,$4.99,72.64%,Aug 2017,"21,064",8,"1,122",Casual
Super Motherload,$14.99,72.77%,Nov 2013,"2,611",8,219,Casual
"Runaway, A Road Adventure",$0.74,73.16%,Aug 2003,715,8,140,Casual
Tools Up!,$6.75,73.23%,Dec 2019,"10,046",8,259,Casual
Game of Thrones - A Telltale Games Series,—,74.26%,Dec 2014,"76,185",8,"6,771",Casual
Art of War: Red Tides,Free,76.94%,Dec 2016,"60,570",8,"4,031",Casual
Bejeweled Twist,$0.99,78.37%,Nov 2008,798,8,38,Casual
Ancient Planet Tower Defense,$4.99,78.61%,Feb 2015,"1,481",8,158,Casual
Everything,$14.99,80.30%,Apr 2017,"31,908",8,629,Casual
MINDNIGHT,Free,81.79%,Aug 2017,"3,439",8,422,Casual
Deadly Days,$11.99,81.91%,Sep 2019,"6,032",8,447,Casual
Home Behind,$5.99,81.91%,Jun 2016,"30,777",8,"3,083",Casual
SENRAN KAGURA Peach Ball,$8.99,82.36%,Aug 2019,"9,547",8,133,Casual
AER Memories of Old,$1.49,83.25%,Oct 2017,"19,406",8,483,Casual
Sword With Sauce,$4.99,83.94%,Mar 2018,"23,218",8,464,Casual
Pode,$19.99,84.69%,Apr 2020,"3,003",8,53,Casual
Sabbat of the Witch,$29.99,85.25%,Oct 2018,"14,544",8,198,Casual
The Descendant,$1.49,85.86%,Mar 2016,"6,077",8,"128,847",Casual
Meadow - A Shelter Game,$6.99,86.40%,Oct 2016,"25,983",8,"15,036",Casual
True Fear: Forsaken Souls Part 1,$8.99,87.38%,Oct 2016,"3,270",8,111,Casual
Oh...Sir!! The Insult Simulator,$1.99,87.50%,Oct 2016,"6,976",8,"1,193",Casual
Mad Games Tycoon,$14.99,87.50%,Sep 2016,"25,380",8,"1,434",Casual
4D Minesweeper,Free,87.63%,Feb 2018,309,8,89,Casual
Monaco: What's Yours Is Mine,$14.99,87.88%,Apr 2013,"16,120",8,"41,750",Casual
Tailor Tales,Free,89.15%,Jan 2019,"3,174",8,238,Casual
NEKOPARA Vol. 0,$2.99,91.43%,Aug 2015,"38,176",8,960,Casual
Hunt Down The Freeman,$9.99,54.13%,Feb 2018,"8,299",7,151,Casual
DETOUR,$1.99,60.19%,May 2011,859,7,821,Casual
Epic Roller Coasters,Free,63.72%,Mar 2018,"2,797",7,93,Casual
FreeCell Quest,$3.19,68.04%,Oct 2015,699,7,228,Casual
AtmaSphere,$3.99,75.95%,Feb 2018,"1,651",7,592,Casual
Toy Soldiers: Complete,$14.99,76.38%,Feb 2016,"10,621",7,212,Casual
The Mean Greens - Plastic Warfare,$9.99,79.60%,Dec 2015,"38,254",7,"2,836",Casual
Love Letter,$6.99,80.66%,Oct 2018,"1,405",7,193,Casual
Aperture Tag: The Paint Gun Testing Initiative,$4.99,80.66%,Jul 2014,"37,926",7,913,Casual
Draw a Stickman: EPIC 2,$6.99,83.15%,Nov 2015,"1,922",7,205,Casual
CINERIS SOMNIA,$14.99,83.35%,Oct 2018,"3,845",7,56,Casual
Tasty Blue,$7.99,83.80%,Feb 2015,"2,150",7,108,Casual
Reigns,$2.99,84.69%,Aug 2016,"23,276",7,"1,612",Casual
Atom Zombie Smasher,$9.99,85.60%,Mar 2011,"2,140",7,"3,139",Casual
"Please, Don’t Touch Anything",$4.99,85.70%,Mar 2015,"13,405",7,923,Casual
Plantera,$0.59,85.91%,Jan 2016,"9,975",7,"1,937",Casual
Myst III: Exile,$14.99,86.41%,May 2001,"1,802",7,57,Casual
Drift86,$1.99,88.13%,Nov 2019,"3,293",7,628,Casual
Tilt Brush,Free,88.56%,Apr 2016,"11,742",7,233,Casual
Snakeybus,$9.99,89.44%,May 2019,"6,719",7,519,Casual
Costume Quest,$9.99,90.17%,Oct 2011,"3,560",7,742,Casual
Paint it Back,$7.99,90.53%,Oct 2015,981,7,196,Casual
Home Sheep Home: Farmageddon Party Edition,$9.99,90.61%,Feb 2014,"2,992",7,413,Casual
