Name,Price,Rating,Release,Follows,Online,Peak,Genre
MXGP 2020 - The Official Motocross Videogame,$29.99,77.77%,Dec 2020,"2,046",19,233,Racing
Split/Second,$19.99,78.21%,May 2010,"8,040",19,85,Racing
Ride 2,$2.49,83.91%,Oct 2016,"12,748",19,638,Racing
Street Legal Racing: Redline v2.3.1,$5.99,85.44%,May 2016,"7,118",19,853,Racing
rFactor,$24.99,86.09%,Aug 2005,"5,076",19,179,Racing
ReCharge RC: High Voltage,$11.99,86.83%,Jul 2025,"1,816",19,77,Racing
New Star GP,$9.99,88.20%,Mar 2024,"3,743",19,201,Racing
Hot Lava,$18.73,90.01%,Sep 2019,"31,161",19,"1,030",Racing
Modern Tanks: War Tank Games,Free,53.28%,Feb 2018,"1,298",18,124,Racing
GearCity,$19.99,85.04%,Jan 2022,"8,315",18,289,Racing
Monster Energy Supercross - The Official Videogame 5,$3.99,65.37%,Mar 2022,"1,389",17,339,Racing
WRC 6 FIA World Rally Championship,$1.49,69.34%,Oct 2016,"5,836",17,233,Racing
GPRO - Classic racing manager,Free,74.99%,Feb 2023,799,17,215,Racing
DriveWave,Free,78.34%,Oct 2025,186,17,37,Racing
The Slaverian Trucker,$11.99,80.99%,Dec 2021,"3,531",17,71,Racing
RACE 07,$7.99,82.32%,Oct 2007,"4,181",17,"1,199",Racing
MotoGP™19,$19.99,84.81%,Jun 2019,"4,494",17,962,Racing
Retrowave,$2.99,92.88%,May 2022,"11,944",17,638,Racing
Team Sonic Racing™,$39.99,70.97%,May 2019,"15,658",16,"1,056",Racing
Rally Mechanic Simulator: Light Edition,Free,73.59%,Jul 2024,"2,290",16,235,Racing
BREAK ARTS III,$17.99,79.22%,Sep 2025,"6,293",16,360,Racing
You Suck at Parking® - Complete Edition,$19.99,80.60%,Sep 2022,"4,148",16,412,Racing
AccuRC 2,$49.99,81.52%,Jun 2017,"1,505",16,56,Racing
Hamster Playground,Free,81.97%,Jul 2024,"6,538",16,546,Racing
R2BEAT（アールツービート）,Free,84.10%,Apr 2023,535,16,271,Racing
eSail Sailing Simulator,$37.99,87.91%,Mar 2019,"4,448",16,52,Racing
Copa Petrobras de Marcas,Free,65.39%,Nov 2014,"11,920",15,403,Racing
MotoGP™15,$9.99,76.08%,Jun 2015,"4,121",15,276,Racing
Monster Energy Supercross - The Official Videogame,$19.99,79.42%,Feb 2018,"3,406",15,611,Racing
Sonic & SEGA All-Stars Racing,$9.99,83.81%,Mar 2010,"4,741",15,100,Racing
Re-Volt,$5.99,86.40%,Jul 2022,"4,353",15,250,Racing
Earn to Die 2,$4.99,88.39%,May 2016,"3,628",15,471,Racing
Turbo Dismount™,$9.99,90.40%,May 2014,"18,711",15,761,Racing
Idle Racing GO: Clicker Tycoon,Free,51.36%,Jan 2019,703,14,223,Racing
Gear.Club Unlimited 2 - Ultimate Edition,$24.99,64.97%,Dec 2021,"1,386",14,49,Racing
4Wheel Challenge,$2.99,67.59%,Oct 2025,149,14,138,Racing
WRC 5 FIA World Rally Championship,$9.99,68.18%,Oct 2015,"4,023",14,187,Racing
MotoGP™17,$14.99,76.33%,Jun 2017,"2,866",14,429,Racing
NASCAR '15 Victory Edition,—,77.37%,May 2015,"2,249",14,109,Racing
Horse Racing Manager,$24.99,78.73%,Oct 2025,"1,155",14,53,Racing
F1 2014,—,81.31%,Oct 2014,"9,282",14,"2,393",Racing
Lonely Mountains: Snow Riders,$24.99,84.77%,Jan 2025,"5,900",14,273,Racing
MUSYNX,$3.99,86.38%,Dec 2018,"12,923",14,458,Racing
Rush Rally 3,$14.99,88.53%,Nov 2022,"2,480",14,59,Racing
Time Heals,$10.99,64.78%,Nov 2025,280,13,21,Racing
Bus World,$19.99,70.07%,Sep 2023,"7,764",13,109,Racing
Motorbike Evolution 2024,Free,70.89%,Mar 2024,"2,190",13,104,Racing
Car Detailing Simulator,$15.99,72.35%,Apr 2022,"19,933",13,"1,165",Racing
Need for Speed: Shift,—,75.52%,Sep 2009,"18,509",13,621,Racing
TT Isle of Man: Ride on the Edge 2,$4.49,79.83%,Mar 2020,"6,548",13,244,Racing
Touge Shakai,$14.99,80.63%,Jan 2023,"5,544",13,176,Racing
Wheel World,$13.99,83.08%,Jul 2025,"6,774",13,285,Racing
Disney•Pixar Cars,$19.99,86.95%,Jul 2006,"3,777",13,108,Racing
Marble It Up! Ultra,$8.99,87.54%,Nov 2018,"3,472",13,172,Racing
PAC-MAN WORLD Re-PAC,$29.99,88.19%,Aug 2022,"6,480",13,313,Racing
Tracks - The Train Set Game,$19.99,89.09%,Nov 2019,"8,552",13,104,Racing
JellyCar Worlds,$7.99,91.17%,Dec 2022,"1,798",13,97,Racing
Dragon Saga,Free,63.21%,Oct 2010,"6,757",12,599,Racing
Oh Baby Kart,Free,75.03%,Oct 2024,"1,633",12,79,Racing
Barro,$0.49,76.24%,Mar 2018,"1,884",12,"2,291",Racing
Hard Truck Apocalypse / Ex Machina,$7.60,80.86%,Dec 2005,"3,900",12,169,Racing
Old School Rally,$9.99,86.07%,Jul 2024,"7,019",12,168,Racing
Long Drive North: Co-Op RV Simulator,$24.99,35.77%,Nov 2025,"23,974",11,400,Racing
STORROR Parkour Pro,$24.99,69.67%,Mar 2025,"17,861",11,"1,076",Racing
Underground Garage,$24.99,70.78%,Nov 2024,"9,808",11,334,Racing
Project Torque - Free 2 Play MMO Racing Game,Free,71.20%,Apr 2008,"5,833",11,327,Racing
Tour de France 2024,$39.99,72.83%,Jun 2024,821,11,406,Racing
Street Racing Syndicate,$2.99,81.91%,Jan 2005,"3,624",11,"2,270",Racing
GRIP: Combat Racing,$22.48,82.18%,Nov 2018,"23,158",11,622,Racing
Monster Energy Supercross - The Official Videogame 3,$24.99,84.04%,Feb 2020,"2,297",11,464,Racing
Just Cause 2: Multiplayer Mod,Free,89.25%,Dec 2013,"28,528",11,"10,574",Racing
BallisticNG,$14.99,90.23%,Dec 2018,"8,885",11,113,Racing
AudioSurf,$9.99,92.91%,Feb 2008,"14,507",11,"5,977",Racing
Superflight,$2.99,93.59%,Nov 2017,"13,771",11,613,Racing
Wreckreation,$39.99,58.22%,Oct 2025,"7,723",10,199,Racing
Alaskan Road Truckers,$21.31,61.57%,Oct 2023,"37,024",10,"1,822",Racing
PAW Patrol: Grand Prix,$29.99,67.69%,Sep 2022,956,10,27,Racing
Rally Mechanic Simulator,$8.09,67.75%,Jan 2025,"4,138",10,217,Racing
Barro GT,$1.68,69.12%,May 2022,"1,321",10,"1,365",Racing
Engine Evolution 2023,Free,71.40%,Oct 2024,"1,588",10,61,Racing
Blockland,$9.99,71.50%,Feb 2007,"20,169",10,"2,358",Racing
Under the Sand REDUX - a road trip simulator,$19.99,74.23%,Sep 2020,"4,597",10,127,Racing
Car Detailing Simulator: Prologue,Free,75.50%,Nov 2021,"9,170",10,276,Racing
